word,level,pos
test_pilot,A2,noun
text_messaging,A2,noun
texting,A2,noun
th,A2,noun
th_sound,A2,noun
thank_goodness,A2,interjection
thatched,A2,adjective
theatre_company,A2,noun
theatre_manager,A2,noun
theatre_project,A2,noun
thinking,A2,noun
third-with-a-gun,A2,adjective
thirstily,A2,adverb
thirteenth,A2,adjective
thirties,A2,noun
thirty-fourth,A2,adjective
three-course_meal,A2,noun
through,A2,particle
ticket_cost,A2,noun
ticket_office,A2,noun
ticket_window,A2,noun
tie_up,A2,verb
tiling,A2,noun
tin_bath,A2,noun
tin_cup,A2,noun
tinsel,A2,noun
toast,A2,verb
tomato_battle,A2,noun
tomb_robber,A2,noun
too,A2,noun
tour_company,A2,noun
tourist_information_office,A2,noun
town_centre,A2,noun
townspeople,A2,noun
traceur,A2,noun
traffic_jam,A2,noun
traffic_light,A2,noun
trafficking,A2,noun
train_station,A2,noun
travel_agent,A2,noun
travel_detail,A2,noun
travel_plan,A2,noun
travel_reporter,A2,noun
treasure_chest,A2,noun
tree_line,A2,noun
treetop,A2,noun
triumphantly,A2,adverb
trot,A2,verb
trough,A2,verb
turkish,A2,noun
turn_down,A2,verb
turn_over,A2,verb
turn_up,A2,verb
tv_programme,A2,noun
twenties,A2,noun
twenty-euro_note,A2,noun
twin,A2,adjective
twin_brother,A2,noun
two-hour_drive,A2,noun
type_out,A2,verb
typewriter,A2,noun
typist,A2,noun
u,A2,noun
ugh,A2,interjection
ugliness,A2,noun
ultrasound,A2,noun
undead,A2,adjective
undead,A2,noun
under-12s,A2,noun
underground,A2,noun
undertaker,A2,noun
underwater,A2,noun
underworld,A2,noun
unhappily,A2,adverb
unicorn,A2,noun
unicycle,A2,noun
university_student,A2,noun
unlike,A2,adposition
unseen,A2,adjective
upon,A2,adposition
upside,A2,noun
upside,A2,adverb
use-car_salesman,A2,noun
veg,A2,noun
vegetable_garden,A2,noun
velvet_nose,A2,noun
via,A2,adposition
videophone,A2,noun
village_school,A2,noun
vintage,A2,adjective
violinist,A2,noun
volcano_people,A2,noun
waiting_room,A2,noun
walking-distance,A2,noun
ware,A2,verb
warm_up,A2,verb
washing,A2,noun
washing_machine,A2,noun
watcher,A2,noun
water_container,A2,noun
water_rafting,A2,noun
water_sport,A2,noun
water_taxi,A2,noun
watermelon,A2,noun
waterskiing,A2,noun
watersport,A2,noun
watery,A2,adjective
wave_music,A2,noun
wavy,A2,adjective
wedding_ceremony,A2,noun
wedding_dress,A2,noun
weight_training,A2,noun
well-selling,A2,adjective
western-style_clothing,A2,noun
whatever,A2,adjective
whisky_bottle,A2,noun
white-haired,A2,adjective
window_lock,A2,noun
windscreen_wiper,A2,noun
wine_glass,A2,noun
winter_holiday,A2,noun
wiry,A2,adjective
witch_doctor,A2,noun
wizard,A2,noun
wo,A2,verb
work_camp,A2,noun
work_clothes,A2,noun
work_out,A2,verb
work_trip,A2,noun
worries,A2,noun
worry_line,A2,noun
wort,A2,noun
write_down,A2,verb
x,A2,noun
y,A2,noun
year-round,A2,adjective
yesterday_evening,A2,noun
yoga_centre,A2,noun
yoghurt,A2,noun
yours,A2,adjective
youth_group,A2,noun
biology,A2,noun
chicken,A2,noun
building,A2,noun
chain,A2,noun
college,A2,noun
arrive,A2,verb
chat,A2,verb
believe,A2,verb
begin,A2,verb
call,A2,verb
change,A2,verb
boiled,A2,adjective
careful,A2,adjective
certainly,A2,adverb
cloudy,A2,adjective
back,A2,adjective
big,A2,adjective
across,A2,adverb
aged,A2,adjective
black,A2,adjective
blonde,A2,adjective
angry,A2,adjective
broken,A2,adjective
available,A2,adjective
better,A2,adverb
beginning,A2,noun
activity,A2,noun
carefully,A2,adverb
clearly,A2,adverb
busy,A2,adjective
after,A2,adverb
afterwards,A2,adverb
again,A2,adverb
ago,A2,adverb
all,A2,adverb
almost,A2,adverb
anymore,A2,adverb
anywhere,A2,adverb
before,A2,adverb
bottom,A2,noun
exam,A2,noun
dancer,A2,noun
cooker,A2,noun
customer,A2,noun
farmer,A2,noun
examination,A2,noun
electricity,A2,noun
dinosaur,A2,noun
duck,A2,noun
elephant,A2,noun
comic,A2,noun
concert,A2,noun
drum,A2,noun
earring,A2,noun
envelope,A2,noun
directions,A2,noun
describe,A2,verb
discuss,A2,verb
explain,A2,verb
diploma,A2,noun
dish,A2,noun
curry,A2,noun
dessert,A2,noun
drink,A2,noun
cupboard,A2,noun
curtain,A2,noun
drawer,A2,noun
euro,A2,noun
countryside,A2,noun
desert,A2,noun
end,A2,verb
cry,A2,verb
cousin,A2,noun
exit,A2,noun
company,A2,noun
cooking,A2,noun
drawing,A2,noun
dentist,A2,noun
comparative,A2,noun
cook,A2,noun
diary,A2,noun
disco,A2,noun
discount,A2,noun
dream,A2,noun
engine,A2,noun
engineer,A2,noun
cycling,A2,noun
east,A2,noun
danger,A2,noun
day,A2,noun
delay,A2,noun
exercise,A2,noun
fashion,A2,noun
complete,A2,verb
contact,A2,verb
email,A2,verb
download,A2,verb
dress,A2,verb
dry,A2,verb
earn,A2,verb
fantastic,A2,adjective
exactly,A2,adverb
dangerous,A2,adjective
dirty,A2,adjective
cream,A2,adjective
double,A2,adjective
excellent,A2,adjective
extra,A2,adjective
crisp,A2,noun
downstairs,A2,adverb
dry,A2,adjective
Dr,A2,noun
crowded,A2,adjective
daily,A2,adjective
daily,A2,adverb
department,A2,noun
east,A2,adjective
early,A2,adverb
east,A2,adverb
else,A2,adverb
enough,A2,adverb
ever,A2,adverb
everywhere,A2,adverb
far,A2,adverb
crowd,A2,noun
do,A2,verb
guy,A2,noun
granddad,A2,noun
grandma,A2,noun
grandpa,A2,noun
granny,A2,noun
footballer,A2,noun
heating,A2,noun
fishing,A2,noun
information,A2,noun
insect,A2,noun
hip-hop,A2,noun
finger,A2,noun
headache,A2,noun
health,A2,noun
glove,A2,noun
handbag,A2,noun
grammar,A2,noun
ID,A2,noun
guess,A2,verb
gram,A2,noun
green,A2,noun
grey,A2,noun
fork,A2,noun
fridge,A2,noun
grape,A2,noun
garlic,A2,noun
ham,A2,noun
honey,A2,noun
hall,A2,noun
furniture,A2,noun
hill,A2,noun
island,A2,noun
geography,A2,noun
gold,A2,noun
ice,A2,noun
fog,A2,noun
forest,A2,noun
hurry,A2,verb
improve,A2,verb
hate,A2,verb
hope,A2,verb
grandchild,A2,noun
granddaughter,A2,noun
grandfather,A2,noun
grandmother,A2,noun
grandparent,A2,noun
grandson,A2,noun
game,A2,noun
hobby,A2,noun
golf,A2,noun
hockey,A2,noun
file,A2,noun
IT,A2,noun
flight,A2,noun
guest,A2,noun
guidebook,A2,noun
helicopter,A2,noun
headteacher,A2,noun
folder,A2,noun
friend,A2,noun
housewife,A2,noun
gas,A2,noun
fire,A2,noun
history,A2,noun
happen,A2,verb
hurt,A2,verb
include,A2,verb
fun,A2,adjective
fried,A2,adjective
grilled,A2,adjective
interested,A2,adjective
good-looking,A2,adjective
foggy,A2,adjective
ill,A2,adjective
horrible,A2,adjective
indoor,A2,adjective
half,A2,noun
gold,A2,adjective
international,A2,adjective
further,A2,adjective
finally,A2,adverb
first,A2,adjective
friendly,A2,adjective
half-price,A2,adjective
how,A2,adverb
however,A2,adverb
instead,A2,adverb
maths,A2,noun
kid,A2,noun
manager,A2,noun
meeting,A2,noun
lion,A2,noun
monkey,A2,noun
magazine,A2,noun
jazz,A2,noun
newspaper,A2,noun
opera,A2,noun
jumper,A2,noun
necklace,A2,noun
jewellery,A2,noun
letter,A2,noun
licence,A2,noun
list,A2,noun
notebook,A2,noun
news,A2,noun
kilo,A2,noun
kilogram,A2,noun
kilometre,A2,noun
litre,A2,noun
metre,A2,noun
left,A2,noun
mug,A2,noun
mushroom,A2,noun
omelette,A2,noun
lemonade,A2,noun
lemon,A2,noun
lunchtime,A2,noun
mango,A2,noun
melon,A2,noun
onion,A2,noun
lamp,A2,noun
library,A2,noun
mirror,A2,noun
lake,A2,noun
mountain,A2,noun
kick,A2,noun
kiss,A2,noun
laugh,A2,verb
kiss,A2,verb
make-up,A2,noun
member,A2,noun
keyboard,A2,noun
laptop,A2,noun
machine,A2,noun
menu,A2,noun
mouse,A2,noun
journey,A2,noun
map,A2,noun
motorbike,A2,noun
motorway,A2,noun
luggage,A2,noun
mosque,A2,noun
mechanic,A2,noun
kite,A2,noun
mistake,A2,noun
noun,A2,noun
nurse,A2,noun
leather,A2,noun
midday,A2,noun
midnight,A2,noun
noon,A2,noun
north,A2,noun
mail,A2,noun
matter,A2,verb
know,A2,verb
open,A2,verb
order,A2,verb
OK,A2,adjective
OK,A2,adverb
national,A2,adjective
married,A2,adjective
lovely,A2,adjective
no,A2,adverb
large,A2,adjective
left,A2,adjective
left-hand,A2,adjective
loud,A2,adjective
left,A2,adverb
less,A2,adverb
most,A2,adverb
outside,A2,adverb
kind,A2,adjective
online,A2,adjective
online,A2,adverb
lift,A2,noun
normal,A2,adjective
later,A2,adverb
negative,A2,adjective
nearly,A2,adverb
noisy,A2,adjective
last,A2,adjective
latest,A2,adjective
next,A2,adjective
north,A2,adjective
own,A2,adjective
long,A2,adverb
maybe,A2,adverb
north,A2,adverb
Ms,A2,noun
painter,A2,noun
poster,A2,noun
runner,A2,noun
player,A2,noun
printer,A2,noun
passenger,A2,noun
scooter,A2,noun
painting,A2,noun
sailing,A2,noun
rabbit,A2,noun
rat,A2,noun
photograph,A2,noun
piano,A2,noun
photography,A2,noun
pop,A2,noun
rap,A2,noun
raincoat,A2,noun
scarf,A2,noun
postcard,A2,noun
print,A2,verb
police,A2,noun
pink,A2,noun
purple,A2,noun
red,A2,noun
paper,A2,noun
pupil,A2,noun
schoolchild,A2,noun
physics,A2,noun
pasta,A2,noun
pepper,A2,noun
pear,A2,noun
salad,A2,noun
sauce,A2,noun
sausage,A2,noun
roast,A2,verb
pillow,A2,noun
roof,A2,noun
pound,A2,noun
pull,A2,verb
perfume,A2,noun
prefer,A2,verb
playground,A2,noun
quiz,A2,noun
racket,A2,noun
rugby,A2,noun
page,A2,noun
PC,A2,noun
program,A2,noun
railway,A2,noun
roundabout,A2,noun
petrol,A2,noun
photographer,A2,noun
plastic,A2,noun
receptionist,A2,noun
passport,A2,noun
penfriend,A2,noun
pilot,A2,noun
policeman,A2,noun
policewoman,A2,noun
present,A2,noun
prize,A2,noun
purse,A2,noun
queen,A2,noun
receipt,A2,noun
salesperson,A2,noun
screen,A2,noun
second,A2,noun
plural,A2,noun
rent,A2,noun
rest,A2,noun
scissors,A2,noun
repeat,A2,verb
pack,A2,verb
park,A2,verb
prepare,A2,verb
record,A2,verb
rent,A2,verb
ring,A2,verb
save,A2,verb
pub,A2,noun
pleased,A2,adjective
pink,A2,adjective
pleasant,A2,adjective
purple,A2,adjective
right-hand,A2,adjective
round,A2,adjective
roast,A2,adjective
pretty,A2,adjective
red,A2,adjective
polite,A2,adjective
plastic,A2,adjective
possibly,A2,adverb
probably,A2,adverb
quickly,A2,adverb
quick,A2,adjective
ready,A2,adjective
perhaps,A2,adverb
pence,A2,noun
telephone,A2,verb
sweater,A2,noun
teenager,A2,noun
speaker,A2,noun
spelling,A2,noun
sightseeing,A2,noun
tourist,A2,noun
snake,A2,noun
song,A2,noun
stomach,A2,noun
toe,A2,noun
toothache,A2,noun
sock,A2,noun
suit,A2,noun
tie,A2,noun
shorts,A2,noun
sunglasses,A2,noun
tights,A2,noun
stamp,A2,noun
thank,A2,verb
shout,A2,verb
spell,A2,verb
size,A2,noun
term,A2,noun
snack,A2,noun
spoon,A2,noun
sweet,A2,noun
steak,A2,noun
supper,A2,noun
sweets,A2,noun
shelf,A2,noun
sink,A2,noun
sofa,A2,noun
towel,A2,noun
stairs,A2,noun
storm,A2,noun
thunderstorm,A2,noun
silver,A2,noun
sky,A2,noun
spring,A2,noun
snow,A2,verb
tidy,A2,verb
throw,A2,verb
try,A2,verb
shampoo,A2,noun
skateboard,A2,noun
toy,A2,noun
software,A2,noun
ship,A2,noun
suitcase,A2,noun
tram,A2,noun
trip,A2,noun
tour,A2,noun
singer,A2,noun
singing,A2,noun
skateboarding,A2,noun
skating,A2,noun
skiing,A2,noun
snowboarding,A2,noun
surfing,A2,noun
swimming,A2,noun
superlative,A2,noun
set,A2,noun
skate,A2,noun
sort,A2,noun
square,A2,noun
stadium,A2,noun
surname,A2,noun
surprise,A2,noun
textbook,A2,noun
theatre,A2,noun
toothbrush,A2,noun
top,A2,noun
soap,A2,noun
south,A2,noun
tonight,A2,noun
town,A2,noun
sound,A2,noun
space,A2,noun
telephone,A2,noun
temperature,A2,noun
singular,A2,noun
swim,A2,noun
stop,A2,verb
spend,A2,verb
text,A2,verb
shut,A2,verb
steal,A2,verb
surf,A2,verb
sure,A2,adverb
surprised,A2,adjective
thirsty,A2,adjective
sunny,A2,adjective
silver,A2,adjective
square,A2,adjective
terrible,A2,adjective
thin,A2,adjective
single,A2,adjective
staff,A2,noun
slowly,A2,adverb
singular,A2,adjective
small,A2,adjective
south,A2,adjective
sure,A2,adjective
sweet,A2,adjective
tall,A2,adjective
tidy,A2,adjective
so,A2,adverb
somewhere,A2,adverb
soon,A2,adverb
south,A2,adverb
winner,A2,noun
worker,A2,noun
walking,A2,noun
visitor,A2,noun
violin,A2,noun
umbrella,A2,noun
verb,A2,noun
yellow,A2,noun
yogurt,A2,noun
wallet,A2,noun
water,A2,noun
washing-up,A2,noun
uncle,A2,noun
volleyball,A2,noun
tyre,A2,noun
type,A2,noun
uniform,A2,noun
weekday,A2,noun
wheel,A2,noun
west,A2,noun
wool,A2,noun
work,A2,noun
video,A2,noun
white,A2,noun
visit,A2,verb
write,A2,verb
yes,A2,adverb
unfortunately,A2,adverb
worried,A2,adjective
useful,A2,adjective
wonderful,A2,adjective
windy,A2,adjective
whole,A2,adjective
wide,A2,adjective
worse,A2,adjective
worst,A2,adjective
upstairs,A2,adverb
wash,A2,noun
upset,A2,adjective
well-known,A2,adjective
unusual,A2,adjective
weekly,A2,adjective
usually,A2,adverb
various,A2,adjective
west,A2,adjective
wooden,A2,adjective
twice,A2,adverb
west,A2,adverb
wrong,A2,adverb
wood,A2,noun
across,A2,preposition
around,A2,preposition
beside,A2,preposition
a,A2,determiner
another,A2,determiner
down,A2,preposition
everything,A2,pronoun
during,A2,preposition
except,A2,preposition
everybody,A2,pronoun
everyone,A2,pronoun
including,A2,preposition
hers,A2,pronoun
his,A2,pronoun
less,A2,determiner
opposite,A2,preposition
outside,A2,preposition
less,A2,pronoun
other,A2,pronoun
much,A2,determiner
minus,A2,preposition
itself,A2,pronoun
mine,A2,pronoun
nobody,A2,pronoun
one,A2,pronoun
ours,A2,pronoun
ourselves,A2,pronoun
per,A2,preposition
plus,A2,preposition
several,A2,determiner
since,A2,preposition
than,A2,preposition
till,A2,preposition
somebody,A2,pronoun
someone,A2,pronoun
theirs,A2,pronoun
this,A2,pronoun
without,A2,preposition
until,A2,preposition
up,A2,preposition
you,A2,pronoun
yours,A2,pronoun
