word,level,pos
infer,C2,verb
guts,C2,noun
intolerance,C2,noun
impatience,C2,noun
import,C2,noun
insomnia,C2,noun
introvert,C2,noun
intervene,C2,verb
ignorance,C2,noun
irritation,C2,noun
hostility,C2,noun
humility,C2,noun
integrity,C2,noun
imprisonment,C2,noun
fist,C2,noun
flashback,C2,noun
groan,C2,noun
inquiry,C2,noun
groan,C2,verb
instruct,C2,verb
flesh,C2,noun
hail,C2,noun
gaze,C2,noun
giggle,C2,verb
glare,C2,verb
grin,C2,verb
force,C2,verb
haul,C2,verb
initiate,C2,verb
hypocrisy,C2,noun
favourite,C2,noun
foul,C2,noun
indifference,C2,noun
interference,C2,noun
intruder,C2,noun
inhibition,C2,noun
intrusion,C2,noun
intervention,C2,noun
impossibility,C2,noun
inferiority,C2,noun
insecurity,C2,noun
inequality,C2,noun
inferior,C2,noun
influx,C2,noun
intrude,C2,verb
invade,C2,verb
inherit,C2,verb
interval,C2,noun
inheritance,C2,noun
follower,C2,noun
founder,C2,noun
further,C2,verb
fraction,C2,noun
imitation,C2,noun
inspiration,C2,noun
institution,C2,noun
implementation,C2,noun
isolation,C2,noun
hesitation,C2,noun
illustration,C2,noun
inclination,C2,noun
indication,C2,noun
inspection,C2,noun
intuition,C2,noun
invasion,C2,noun
invitation,C2,noun
humanity,C2,noun
individuality,C2,noun
intensity,C2,noun
fulfilment,C2,noun
forgiveness,C2,noun
goodness,C2,noun
homelessness,C2,noun
indicator,C2,noun
feat,C2,noun
filter,C2,noun
fireplace,C2,noun
flash,C2,noun
flood,C2,noun
framework,C2,noun
fringe,C2,noun
frown,C2,noun
gamble,C2,noun
gasp,C2,noun
grin,C2,noun
gulf,C2,noun
head,C2,noun
heir,C2,noun
hierarchy,C2,noun
horizon,C2,noun
horn,C2,noun
host,C2,noun
hostage,C2,noun
hypothesis,C2,noun
idol,C2,noun
image,C2,noun
impulse,C2,noun
individual,C2,noun
instrument,C2,noun
fever,C2,noun
focus,C2,noun
forgery,C2,noun
fraud,C2,noun
genius,C2,noun
glare,C2,noun
glue,C2,noun
good,C2,noun
grace,C2,noun
heritage,C2,noun
implication,C2,noun
infancy,C2,noun
instruction,C2,noun
fluid,C2,noun
force,C2,noun
fragrance,C2,noun
gain,C2,noun
guarantee,C2,noun
illusion,C2,noun
incentive,C2,noun
instinct,C2,noun
intellect,C2,noun
grounds,C2,noun
field,C2,noun
film,C2,noun
flavour,C2,noun
glow,C2,noun
grasp,C2,noun
flourish,C2,verb
fluctuate,C2,verb
frown,C2,verb
gasp,C2,verb
gesture,C2,verb
glow,C2,verb
hop,C2,verb
favour,C2,verb
figure,C2,verb
filter,C2,verb
formulate,C2,verb
found,C2,verb
glue,C2,verb
grace,C2,verb
greet,C2,verb
grip,C2,verb
handle,C2,verb
hinder,C2,verb
house,C2,verb
imply,C2,verb
incorporate,C2,verb
incur,C2,verb
invite,C2,verb
flash,C2,verb
flatten,C2,verb
gamble,C2,verb
go,C2,verb
hum,C2,verb
indulge,C2,verb
intensify,C2,verb
industrious,C2,adjective
humour,C2,noun
fraudulent,C2,adjective
imperative,C2,adjective
foremost,C2,adjective
intent,C2,noun
incurable,C2,adjective
intolerable,C2,adjective
inseparable,C2,adjective
irrational,C2,adjective
intolerant,C2,adjective
implicit,C2,adjective
immature,C2,adjective
insane,C2,adjective
inconsiderate,C2,adjective
inhuman,C2,adjective
innate,C2,adjective
grammatical,C2,adjective
hierarchical,C2,adjective
hypocritical,C2,adjective
intellectual,C2,adjective
intellectual,C2,noun
flawed,C2,adjective
forceful,C2,adjective
graceful,C2,adjective
intriguing,C2,adjective
impulsive,C2,adjective
faultless,C2,adjective
flawless,C2,adjective
fearless,C2,adjective
icily,C2,adverb
intellectually,C2,adverb
fussy,C2,adjective
issue,C2,verb
feeble,C2,adjective
fluid,C2,adjective
fragrant,C2,adjective
fertile,C2,adjective
fearful,C2,adjective
fragile,C2,adjective
immune,C2,adjective
intense,C2,adjective
irritable,C2,adjective
fury,C2,noun
inconceivable,C2,adjective
indispensable,C2,adjective
indisputable,C2,adjective
inexplicable,C2,adjective
innumerable,C2,adjective
indifferent,C2,adjective
impossible,C2,adjective
irresistible,C2,adjective
irreversible,C2,adjective
intrinsic,C2,adjective
injection,C2,noun
invariably,C2,adverb
illiterate,C2,adjective
immortal,C2,adjective
indirect,C2,adjective
insecure,C2,adjective
favourable,C2,adjective
formidable,C2,adjective
fictional,C2,adjective
fundamental,C2,adjective
fixed,C2,adjective
horrified,C2,adjective
humiliated,C2,adjective
innocent,C2,adjective
hopeful,C2,adjective
flexible,C2,adjective
ironic,C2,adjective
fulfilling,C2,adjective
horrifying,C2,adjective
humiliating,C2,adjective
formation,C2,noun
interpretation,C2,noun
harmless,C2,adjective
fundamentally,C2,adverb
harshly,C2,adverb
hopelessly,C2,adverb
indefinitely,C2,adverb
infinitely,C2,adverb
intensely,C2,adverb
ironically,C2,adverb
hazardous,C2,adjective
infectious,C2,adjective
floppy,C2,adjective
handy,C2,adjective
healthy,C2,adjective
final,C2,adjective
finite,C2,adjective
firm,C2,adjective
foul,C2,adjective
frail,C2,adjective
frantic,C2,adjective
fringe,C2,adjective
grim,C2,adjective
heavy,C2,adjective
high,C2,adjective
high-profile,C2,adjective
hollow,C2,adjective
humanitarian,C2,adjective
humble,C2,adjective
hygienic,C2,adjective
idle,C2,adjective
ignorant,C2,adjective
imminent,C2,adjective
infinite,C2,adjective
inherent,C2,adjective
intact,C2,adjective
interim,C2,adjective
intimate,C2,adjective
frenzy,C2,noun
frontier,C2,noun
grain,C2,noun
haul,C2,noun
heap,C2,noun
impact,C2,noun
irony,C2,noun
hail,C2,verb
narrative,C2,noun
lad,C2,noun
offspring,C2,noun
merit,C2,verb
misinterpret,C2,verb
official,C2,noun
observer,C2,noun
legislation,C2,noun
orientation,C2,noun
optimism,C2,noun
materialist,C2,noun
longevity,C2,noun
mortality,C2,noun
openness,C2,noun
narrator,C2,noun
nest,C2,noun
nest,C2,verb
masterpiece,C2,noun
melody,C2,noun
joint,C2,noun
kidney,C2,noun
knuckle,C2,noun
nostril,C2,noun
neck,C2,noun
metaphor,C2,noun
lobby,C2,verb
massacre,C2,noun
outline,C2,noun
loft,C2,noun
outgoings,C2,noun
merge,C2,verb
mercy,C2,noun
nerve,C2,noun
orphan,C2,noun
leave,C2,noun
overload,C2,verb
misplace,C2,verb
negligence,C2,noun
loathing,C2,noun
occupation,C2,noun
medication,C2,noun
materialism,C2,noun
mediocrity,C2,noun
normality,C2,noun
maximize,C2,verb
judgment,C2,noun
journal,C2,noun
knot,C2,noun
landmark,C2,noun
leak,C2,noun
leap,C2,noun
legacy,C2,noun
lifespan,C2,noun
line,C2,noun
lump,C2,noun
margin,C2,noun
market,C2,noun
memorial,C2,noun
millennium,C2,noun
missile,C2,noun
model,C2,noun
murmur,C2,noun
odour,C2,noun
ordeal,C2,noun
ornament,C2,noun
outbreak,C2,noun
outlet,C2,noun
outrage,C2,noun
likelihood,C2,noun
linen,C2,noun
lure,C2,noun
matter,C2,noun
momentum,C2,noun
morale,C2,noun
nostalgia,C2,noun
novelty,C2,noun
order,C2,noun
output,C2,noun
justification,C2,noun
merger,C2,noun
mishap,C2,noun
monopoly,C2,noun
muddle,C2,noun
omission,C2,noun
overload,C2,noun
loss,C2,noun
match,C2,noun
outlook,C2,noun
lecture,C2,verb
lie,C2,verb
linger,C2,verb
loom,C2,verb
moan,C2,verb
mount,C2,verb
juggle,C2,verb
label,C2,verb
land,C2,verb
line,C2,verb
loathe,C2,verb
lure,C2,verb
moderate,C2,verb
number,C2,verb
nurse,C2,verb
observe,C2,verb
offset,C2,verb
overhear,C2,verb
judge,C2,verb
lead,C2,verb
loosen,C2,verb
mingle,C2,verb
murmur,C2,verb
overlap,C2,verb
kill,C2,verb
laid-back,C2,adjective
likewise,C2,adverb
misinterpretation,C2,noun
observant,C2,adjective
lenient,C2,adjective
negligible,C2,adjective
off-putting,C2,adjective
lucrative,C2,adjective
obsessive,C2,adjective
merciless,C2,adjective
musically,C2,adverb
medically,C2,adverb
merely,C2,adverb
moderately,C2,adverb
measurement,C2,noun
malicious,C2,adjective
nosy,C2,adjective
lead,C2,noun
marginal,C2,adjective
mediocre,C2,adjective
monetary,C2,adjective
jam,C2,verb
literal,C2,adjective
naval,C2,adjective
official,C2,adjective
muddled,C2,adjective
negligent,C2,adjective
later,C2,adjective
merciful,C2,adjective
materialistic,C2,adjective
nostalgic,C2,adjective
long-lasting,C2,adjective
long-running,C2,adjective
ongoing,C2,adjective
outgoing,C2,adjective
longing,C2,noun
materialist,C2,adjective
needless,C2,adjective
logically,C2,adverb
modestly,C2,adverb
oddly,C2,adverb
meticulous,C2,adjective
juicy,C2,adjective
mighty,C2,adjective
justifiable,C2,adjective
late,C2,adjective
lavish,C2,adjective
legitimate,C2,adjective
lethal,C2,adjective
lifelong,C2,adjective
literate,C2,adjective
loose,C2,adjective
mainstream,C2,adjective
mean,C2,adjective
miniature,C2,adjective
minute,C2,adjective
narrow,C2,adjective
native,C2,adjective
near,C2,adjective
obligatory,C2,adjective
off,C2,adjective
open,C2,adjective
orthodox,C2,adjective
overnight,C2,adjective
knowingly,C2,adverb
out,C2,adverb
overboard,C2,adverb
life,C2,noun
local,C2,noun
medium,C2,noun
motion,C2,noun
leave,C2,verb
narrow,C2,verb
overflow,C2,verb
overlook,C2,verb
obscene,C2,adjective
residence,C2,noun
protagonist,C2,noun
sensibility,C2,noun
resolve,C2,noun
practitioner,C2,noun
proximity,C2,noun
paradigm,C2,noun
quest,C2,noun
realm,C2,noun
plight,C2,noun
prevail,C2,verb
refrain,C2,verb
perceive,C2,verb
precede,C2,verb
render,C2,verb
sadden,C2,verb
seek,C2,verb
scrap,C2,verb
riches,C2,noun
ponder,C2,verb
reassurance,C2,noun
redistribute,C2,verb
radical,C2,noun
self-assurance,C2,noun
self-reliance,C2,noun
resilience,C2,noun
schooling,C2,noun
persuasion,C2,noun
prosecution,C2,noun
quotation,C2,noun
resignation,C2,noun
serenity,C2,noun
resentment,C2,noun
self-awareness,C2,noun
saddle,C2,noun
prey,C2,noun
portray,C2,verb
plague,C2,noun
rash,C2,noun
scan,C2,noun
prescribe,C2,verb
plea,C2,noun
proverb,C2,noun
saying,C2,noun
propaganda,C2,noun
reproach,C2,noun
reproach,C2,verb
quote,C2,verb
retreat,C2,verb
revolt,C2,verb
pat,C2,verb
refine,C2,verb
retrieve,C2,verb
seize,C2,verb
rock,C2,verb
restraint,C2,noun
self-control,C2,noun
self-discipline,C2,noun
self-respect,C2,noun
resent,C2,verb
sense,C2,verb
referendum,C2,noun
regime,C2,noun
seat,C2,noun
reform,C2,noun
reverse,C2,noun
recruit,C2,noun
reconstruction,C2,noun
reunion,C2,noun
review,C2,noun
recur,C2,verb
reconstruct,C2,verb
reinforce,C2,verb
restructure,C2,verb
reversal,C2,noun
renewal,C2,noun
perseverance,C2,noun
resemblance,C2,noun
resistance,C2,noun
persistence,C2,noun
presence,C2,noun
retailer,C2,noun
reading,C2,noun
ruling,C2,noun
reasoning,C2,noun
running,C2,noun
presumption,C2,noun
procession,C2,noun
revelation,C2,noun
sanction,C2,noun
retention,C2,noun
perception,C2,noun
provocation,C2,noun
recollection,C2,noun
rejection,C2,noun
repetition,C2,noun
reservation,C2,noun
resolution,C2,noun
restriction,C2,noun
psychiatrist,C2,noun
scarcity,C2,noun
readiness,C2,noun
predecessor,C2,noun
prosecutor,C2,noun
racist,C2,noun
pact,C2,noun
panel,C2,noun
paradox,C2,noun
parallel,C2,noun
particle,C2,noun
pastime,C2,noun
patch,C2,noun
pioneer,C2,noun
pit,C2,noun
platform,C2,noun
plot,C2,noun
pocket,C2,noun
pole,C2,noun
puzzle,C2,noun
quote,C2,noun
raid,C2,noun
rail,C2,noun
rally,C2,noun
record,C2,noun
reserve,C2,noun
retreat,C2,noun
ribbon,C2,noun
ritual,C2,noun
roar,C2,noun
rocket,C2,noun
round,C2,noun
route,C2,noun
sail,C2,noun
scenario,C2,noun
purpose,C2,noun
pursuit,C2,noun
range,C2,noun
refuge,C2,noun
relish,C2,noun
remorse,C2,noun
rhyme,C2,noun
ruin,C2,noun
scope,C2,noun
scrap,C2,noun
scrutiny,C2,noun
portrayal,C2,noun
practice,C2,noun
precedent,C2,noun
principle,C2,noun
rivalry,C2,noun
script,C2,noun
proceedings,C2,noun
prospect,C2,noun
read,C2,noun
rush,C2,noun
persist,C2,verb
progress,C2,verb
prosper,C2,verb
rage,C2,verb
reign,C2,verb
rhyme,C2,verb
riot,C2,verb
patch,C2,verb
pinpoint,C2,verb
pity,C2,verb
plague,C2,verb
present,C2,verb
press,C2,verb
provoke,C2,verb
raid,C2,verb
read,C2,verb
recollect,C2,verb
reconcile,C2,verb
reform,C2,verb
register,C2,verb
relieve,C2,verb
relish,C2,verb
repair,C2,verb
represent,C2,verb
retain,C2,verb
reveal,C2,verb
rival,C2,verb
saddle,C2,verb
sample,C2,verb
send,C2,verb
pass,C2,verb
peel,C2,verb
pop,C2,verb
prosecute,C2,verb
relate,C2,verb
rot,C2,verb
paramount,C2,adjective
posh,C2,adjective
sceptical,C2,adjective
recreational,C2,adjective
self-reliant,C2,adjective
secluded,C2,adjective
reserved,C2,adjective
self-assured,C2,adjective
persistent,C2,adjective
pitiful,C2,adjective
resourceful,C2,adjective
poetic,C2,adjective
sarcastic,C2,adjective
qualification,C2,noun
perceptive,C2,adjective
receptive,C2,adjective
restless,C2,adjective
ruthless,C2,adjective
respectfully,C2,adverb
scruffy,C2,adjective
pushy,C2,adjective
rocky,C2,adjective
plump,C2,adjective
sane,C2,adjective
scar,C2,verb
plead,C2,verb
quaint,C2,adjective
serene,C2,adjective
right-wing,C2,adjective
reproduction,C2,noun
questionable,C2,adjective
renewable,C2,adjective
paradoxical,C2,adjective
phenomenal,C2,adjective
philosophical,C2,adjective
physical,C2,adjective
provincial,C2,adjective
sentimental,C2,adjective
revival,C2,noun
predominant,C2,adjective
redundant,C2,adjective
privileged,C2,adjective
refined,C2,adjective
renowned,C2,adjective
repeated,C2,adjective
scattered,C2,adjective
resilient,C2,adjective
plausible,C2,adjective
reversible,C2,adjective
pathetic,C2,adjective
pragmatic,C2,adjective
romantic,C2,adjective
recognition,C2,noun
representation,C2,noun
possessive,C2,adjective
preventive,C2,adjective
restrictive,C2,adjective
reckless,C2,adjective
relentless,C2,adjective
senseless,C2,adjective
regardless,C2,adverb
predominantly,C2,adverb
profoundly,C2,adverb
realistically,C2,adverb
relentlessly,C2,adverb
roughly,C2,adverb
scarcely,C2,adverb
petty,C2,adjective
rosy,C2,adjective
racist,C2,adjective
parallel,C2,adjective
perfect,C2,adjective
plain,C2,adjective
popular,C2,adjective
premium,C2,adjective
prime,C2,adjective
profound,C2,adjective
prominent,C2,adjective
rash,C2,adjective
remote,C2,adjective
rigid,C2,adjective
routine,C2,adjective
sacred,C2,adjective
secure,C2,adjective
sedentary,C2,adjective
self-made,C2,adjective
self-sufficient,C2,adjective
reportedly,C2,adverb
right,C2,adverb
passage,C2,noun
premium,C2,noun
produce,C2,noun
province,C2,noun
sentiment,C2,noun
sequence,C2,noun
part,C2,verb
perfect,C2,verb
revive,C2,verb
roar,C2,verb
seal,C2,verb
seduce,C2,verb
trash,C2,noun
sorrow,C2,noun
sibling,C2,noun
spouse,C2,noun
strive,C2,verb
succumb,C2,verb
surpass,C2,verb
tolerance,C2,noun
sufferer,C2,noun
spending,C2,noun
starvation,C2,noun
socialism,C2,noun
sincerity,C2,noun
stupidity,C2,noun
stubbornness,C2,noun
tenderness,C2,noun
toughness,C2,noun
spotlight,C2,noun
trilogy,C2,noun
skull,C2,noun
transplant,C2,noun
strap,C2,noun
talk,C2,noun
tribute,C2,noun
testify,C2,verb
syllabus,C2,noun
sip,C2,noun
stable,C2,noun
throne,C2,noun
squander,C2,verb
tin,C2,noun
shudder,C2,verb
stagger,C2,verb
struggle,C2,verb
snatch,C2,verb
sprinkle,C2,verb
slow,C2,verb
sniff,C2,verb
spit,C2,verb
tread,C2,verb
snob,C2,noun
trait,C2,noun
spite,C2,noun
tact,C2,noun
tire,C2,verb
squad,C2,noun
title,C2,noun
tie,C2,verb
tractor,C2,noun
traffic,C2,noun
torture,C2,verb
taxpayer,C2,noun
thinker,C2,noun
toddler,C2,noun
trader,C2,noun
simplification,C2,noun
transition,C2,noun
severity,C2,noun
superiority,C2,noun
sustainability,C2,noun
tranquility,C2,noun
sympathize,C2,verb
settlement,C2,noun
statement,C2,noun
successor,C2,noun
shade,C2,noun
shield,C2,noun
shock,C2,noun
siren,C2,noun
sketch,C2,noun
spade,C2,noun
spark,C2,noun
specimen,C2,noun
spectrum,C2,noun
splash,C2,noun
stance,C2,noun
stand,C2,noun
standpoint,C2,noun
strand,C2,noun
stroke,C2,noun
summit,C2,noun
supplement,C2,noun
symptom,C2,noun
synonym,C2,noun
tank,C2,noun
tenant,C2,noun
threshold,C2,noun
treasure,C2,noun
treaty,C2,noun
slaughter,C2,noun
spice,C2,noun
stardom,C2,noun
strength,C2,noun
suspense,C2,noun
sympathy,C2,noun
theory,C2,noun
timber,C2,noun
tomorrow,C2,noun
splendour,C2,noun
stimulus,C2,noun
surplus,C2,noun
trauma,C2,noun
talks,C2,noun
troops,C2,noun
slice,C2,noun
thought,C2,noun
threat,C2,noun
toll,C2,noun
tone,C2,noun
shake,C2,verb
slip,C2,verb
snap,C2,verb
soar,C2,verb
squeak,C2,verb
stumble,C2,verb
shape,C2,verb
sharpen,C2,verb
spark,C2,verb
spur,C2,verb
stain,C2,verb
strain,C2,verb
strike,C2,verb
structure,C2,verb
summon,C2,verb
supplement,C2,verb
support,C2,verb
suppress,C2,verb
surround,C2,verb
suspect,C2,verb
sustain,C2,verb
swear,C2,verb
take,C2,verb
target,C2,verb
thrill,C2,verb
time,C2,verb
tolerate,C2,verb
top,C2,verb
track,C2,verb
shrug,C2,verb
signal,C2,verb
speculate,C2,verb
split,C2,verb
stir,C2,verb
suck,C2,verb
trail,C2,verb
torture,C2,noun
tiresome,C2,adjective
thereafter,C2,adverb
torrential,C2,adjective
stereotypical,C2,adjective
shattered,C2,adjective
short-sighted,C2,adjective
stunned,C2,adjective
tactful,C2,adjective
soothing,C2,adjective
thriving,C2,adjective
snobbish,C2,adjective
spotless,C2,adjective
tactless,C2,adjective
thoughtless,C2,adjective
tragically,C2,adverb
trio,C2,noun
swift,C2,adjective
troublesome,C2,adjective
tip,C2,verb
shallow,C2,adjective
shrewd,C2,adjective
sick,C2,adjective
stern,C2,adjective
tender,C2,adjective
timid,C2,adjective
totalitarian,C2,adjective
thread,C2,noun
structural,C2,adjective
superficial,C2,adjective
territorial,C2,adjective
theoretical,C2,adjective
tribal,C2,adjective
stranded,C2,adjective
structured,C2,adjective
tasteful,C2,adjective
thoughtful,C2,adjective
tangible,C2,adjective
symbolic,C2,adjective
sympathetic,C2,adjective
systematic,C2,adjective
traumatic,C2,adjective
transmission,C2,noun
successive,C2,adjective
tasteless,C2,adjective
smoothly,C2,adverb
sparsely,C2,adverb
spiritually,C2,adverb
strategically,C2,adverb
subconsciously,C2,adverb
superficially,C2,adverb
swiftly,C2,adverb
systematically,C2,adverb
technically,C2,adverb
theoretically,C2,adverb
thoughtfully,C2,adverb
strenuous,C2,adjective
superfluous,C2,adjective
synonymous,C2,adjective
shabby,C2,adjective
smoky,C2,adjective
squeaky,C2,adjective
set,C2,adjective
shaken,C2,adjective
sheer,C2,adjective
slender,C2,adjective
slim,C2,adjective
smooth,C2,adjective
sober,C2,adjective
solid,C2,adjective
solitary,C2,adjective
stiff,C2,adjective
still,C2,adjective
strict,C2,adjective
subject,C2,adjective
subtle,C2,adjective
supplementary,C2,adjective
tough,C2,adjective
turbulent,C2,adjective
sideways,C2,adverb
together,C2,adverb
sin,C2,noun
slap,C2,noun
stitch,C2,noun
treat,C2,noun
turmoil,C2,noun
surrender,C2,verb
treasure,C2,verb
utter,C2,verb
workaholic,C2,noun
violate,C2,verb
weep,C2,verb
unwind,C2,verb
voter,C2,noun
vocation,C2,noun
vanity,C2,noun
vitality,C2,noun
wrinkle,C2,noun
vaccine,C2,noun
vaccinate,C2,verb
vomit,C2,verb
velvet,C2,noun
verdict,C2,noun
warehouse,C2,noun
weed,C2,noun
wilderness,C2,noun
woodland,C2,noun
wink,C2,verb
wreck,C2,verb
willpower,C2,noun
wreck,C2,noun
venture,C2,noun
unrest,C2,noun
unfold,C2,verb
withdrawal,C2,noun
villager,C2,noun
undertaking,C2,noun
vandalism,C2,noun
validity,C2,noun
urge,C2,noun
veteran,C2,noun
vice,C2,noun
virgin,C2,noun
volume,C2,noun
vow,C2,noun
wave,C2,noun
whim,C2,noun
wish,C2,noun
upkeep,C2,noun
violence,C2,noun
welfare,C2,noun
worship,C2,noun
wreckage,C2,noun
xenophobia,C2,noun
virtue,C2,noun
way,C2,noun
twist,C2,verb
undermine,C2,verb
uphold,C2,verb
urge,C2,verb
use,C2,verb
value,C2,verb
vow,C2,verb
wear,C2,verb
wield,C2,verb
withstand,C2,verb
weaken,C2,verb
war,C2,noun
undesirable,C2,adjective
undue,C2,adjective
whereby,C2,adverb
unethical,C2,adjective
unscrupulous,C2,adjective
uneven,C2,adjective
unwise,C2,adjective
viable,C2,adjective
wrinkled,C2,adjective
vaccination,C2,noun
vivacious,C2,adjective
voice,C2,verb
vain,C2,adjective
versatile,C2,adjective
wary,C2,adjective
wicked,C2,adjective
willing,C2,adjective
withdrawn,C2,adjective
turnover,C2,noun
unattainable,C2,adjective
unfavourable,C2,adjective
unimaginable,C2,adjective
unsustainable,C2,adjective
unconditional,C2,adjective
unaffected,C2,adjective
unbalanced,C2,adjective
unbiased,C2,adjective
undeveloped,C2,adjective
undoubted,C2,adjective
uninhabited,C2,adjective
unprecedented,C2,adjective
uneventful,C2,adjective
unlikely,C2,adjective
unavoidably,C2,adverb
unconsciously,C2,adverb
undeniably,C2,adverb
unconscious,C2,adjective
vulnerable,C2,adjective
verbal,C2,adjective
vocational,C2,adjective
twisted,C2,adjective
underdeveloped,C2,adjective
underlying,C2,adjective
worthless,C2,adjective
ultimately,C2,adverb
unanimously,C2,adverb
vaguely,C2,adverb
visibly,C2,adverb
vitally,C2,adverb
voluntarily,C2,adverb
wholeheartedly,C2,adverb
wholly,C2,adverb
wildly,C2,adverb
unanimous,C2,adjective
vicious,C2,adjective
underway,C2,adjective
utter,C2,adjective
vague,C2,adjective
very,C2,adjective
virgin,C2,adjective
weary,C2,adjective
white,C2,adjective
would-be,C2,adjective
wretched,C2,adjective
uphill,C2,adverb
whenever,C2,adverb
whereabouts,C2,adverb
whole,C2,adverb
workforce,C2,noun
view,C2,verb
yield,C2,verb
violent,C2,adjective
after,C2,preposition
amid,C2,preposition
before,C2,preposition
behind,C2,preposition
beneath,C2,preposition
in,C2,preposition
inside,C2,preposition
it,C2,pronoun
near,C2,preposition
over,C2,preposition
such,C2,pronoun
unlike,C2,preposition
