word,level,pos
locker_room,B1,noun
log,B1,verb
long-dead,B1,adjective
long-distance_relationship,B1,noun
long-distance_swimmer,B1,noun
long-lost,B1,adjective
long-sleeved,B1,adjective
longtime,B1,adjective
lookalike,B1,noun
lookout,B1,noun
lord,B1,noun
loser,B1,noun
lotus_flower,B1,noun
love_letter,B1,noun
low-calorie,B1,adjective
low-energy_bulb,B1,noun
luck_school,B1,noun
luge,B1,noun
luge,B1,verb
luge_athlete,B1,noun
lunch_break,B1,noun
lyre,B1,noun
m,B1,noun
magazine_article,B1,noun
magazine_subscription,B1,noun
magic_ointment,B1,noun
magic_trick,B1,noun
mail_record,B1,noun
make_up,B1,verb
makeover,B1,noun
makeshift,B1,adjective
maltese,B1,noun
marina,B1,noun
market_building,B1,noun
market_researcher,B1,noun
market_stall,B1,noun
marketing_manager,B1,noun
marking,B1,noun
marriage_class,B1,noun
math_teacher,B1,noun
mathematics_module,B1,noun
maths_exam,B1,noun
mayfly,B1,noun
mayonnaise,B1,noun
me,B1,noun
mealtime,B1,noun
meantime,B1,adverb
meatball,B1,noun
meaty,B1,adjective
media_example,B1,noun
megacity,B1,noun
membership_card,B1,noun
memorabilia,B1,noun
memorabilia_business,B1,noun
memorably,B1,adverb
memorandum,B1,noun
memorize,B1,verb
messaging,B1,noun
metal_bench,B1,noun
metal_detector,B1,noun
miaow,B1,verb
michelin,B1,noun
microcredit,B1,noun
microcredit_organisation,B1,noun
military,B1,noun
miniskirt,B1,noun
misdirection,B1,noun
miss,B1,noun
miss,B1,interjection
miss_out,B1,verb
mistake,B1,verb
mixed,B1,adjective
mixing_process,B1,noun
ml,B1,noun
moaning,B1,noun
module,B1,noun
money-lender,B1,noun
money_changer,B1,noun
money_expert,B1,noun
money_matter,B1,noun
money_problem,B1,noun
money_tip,B1,noun
moneylender,B1,noun
monolingual,B1,adjective
monsoon,B1,noun
mooc,B1,noun
moon_landing,B1,noun
moonwalk,B1,verb
morning_service,B1,noun
mosaic,B1,adjective
motivational,B1,adjective
motor_home,B1,noun
motorhome,B1,noun
mountain_gorilla,B1,noun
mountain_home,B1,noun
mountain_lion,B1,noun
mountainside,B1,noun
mouse_lemur,B1,noun
mozzarella,B1,noun
mozzarella_cheese,B1,noun
mp3_download,B1,noun
mp3s,B1,noun
muffler,B1,noun
multi-storey,B1,adjective
multimedia_presence,B1,noun
murderous,B1,adjective
muse,B1,noun
museum_guidebook,B1,noun
museum_piece,B1,noun
music_box,B1,noun
music_college,B1,noun
music_session,B1,noun
music_store,B1,noun
music_teacher,B1,noun
music_trip,B1,noun
musty,B1,adjective
my,B1,adjective
myself,B1,noun
mystery_object,B1,noun
nab,B1,verb
nature_reserve,B1,noun
negativity,B1,noun
neon,B1,noun
nepalese,B1,adjective
news_report,B1,noun
news_service,B1,noun
news_story,B1,noun
newspaper_report,B1,noun
night_people,B1,noun
nightly,B1,adjective
non-stop,B1,adjective
non-verbal,B1,adjective
nothing,B1,particle
nudge,B1,verb
numeracy_skill,B1,noun
o.k.,B1,adverb
oar,B1,noun
offense,B1,noun
office_environment,B1,noun
office_job,B1,noun
offline,B1,adjective
oil_money,B1,noun
oiler,B1,noun
ok,B1,adverb
olive,B1,adjective
olive_oil,B1,noun
olympic,B1,adjective
on-the-job,B1,adjective
one-bedroom_apartment,B1,noun
one-inch_eyepiece,B1,noun
one-to,B1,adjective
online_education_course,B1,noun
onstage,B1,adverb
ooh,B1,interjection
open-mindedness,B1,noun
open_up,B1,verb
opera_singer,B1,noun
oracle,B1,noun
org_homechange_forum,B1,noun
organisation,B1,noun
organised,B1,adjective
oriented,B1,adjective
orphan_girl,B1,noun
other,B1,verb
ouch,B1,interjection
ought,B1,verb
outdated,B1,adjective
overpriced,B1,adjective
overwhelmed,B1,adjective
ow,B1,interjection
oxygen_supply,B1,noun
paella,B1,noun
paisa,B1,noun
palm_leaf_basket,B1,noun
paper_animal,B1,noun
paper_version,B1,noun
paperthin,B1,adjective
paralyzed,B1,adjective
parked,B1,adjective
parking_attendant,B1,noun
parking_department,B1,noun
parking_fee,B1,noun
parking_fine,B1,noun
parking_ticket,B1,noun
part,B1,adverb
party_person,B1,noun
pass_on,B1,verb
pass_rate,B1,noun
passively,B1,adverb
passport_photo,B1,noun
pastel,B1,adjective
pastel,B1,noun
patsy190,B1,noun
pattern,B1,verb
patty,B1,noun
pavement_art,B1,noun
pavement_artist,B1,noun
pavement_drawing,B1,noun
peanut_sauce,B1,noun
peckish,B1,adjective
peeved,B1,adjective
pencil_holder,B1,noun
pension_plan,B1,noun
performance_art,B1,noun
performance_artist,B1,noun
performed,B1,verb
personality_trait,B1,noun
pet_dog,B1,noun
pet_food,B1,noun
petro-chemical,B1,noun
petrol_station,B1,noun
phew,B1,interjection
phoenician,B1,adjective
phone_card,B1,noun
phone_code,B1,noun
phone_conversation,B1,noun
phone_up,B1,verb
phony,B1,adjective
photo_album,B1,noun
photography_class,B1,noun
physicist,B1,noun
physics_module,B1,noun
pic,B1,noun
pick_out,B1,verb
pigeon_hole,B1,noun
pinch,B1,noun
pitied,B1,verb
piñata,B1,noun
place_mat,B1,noun
plaid,B1,noun
playing,B1,noun
playscheme,B1,noun
plough,B1,verb
plough,B1,noun
plush,B1,adjective
pocket_money,B1,noun
point_out,B1,verb
police_custody,B1,noun
police_diver,B1,noun
police_force,B1,noun
polyester,B1,noun
polynesian,B1,adjective
poor-looking,B1,adjective
population_dynamic,B1,noun
porcini,B1,noun
position,B1,verb
post-apocalyptic,B1,adjective
postage,B1,noun
posting,B1,noun
pousada,B1,noun
pre-heat,B1,verb
pre-intermediate,B1,adjective
predictably,B1,adverb
prefabricated,B1,adjective
pressure_cooker,B1,noun
print_edition,B1,noun
print_out,B1,verb
prison_cell,B1,noun
probation,B1,noun
problem_solver,B1,noun
problem_solving,B1,noun
production_facility,B1,noun
professional-looking,B1,adjective
professionally,B1,adverb
prolactin,B1,noun
provided,B1,verb
psycho,B1,noun
publishing_company,B1,noun
pulse_rate,B1,noun
push_out,B1,verb
pvr,B1,noun
quart,B1,noun
queue_up,B1,verb
quiz_show,B1,noun
raccoon,B1,noun
racecourse,B1,noun
racing_bike,B1,noun
radio_journalist,B1,noun
radio_station,B1,noun
raft,B1,verb
railway_museum,B1,noun
rattan_basket,B1,noun
ready-made,B1,noun
ready-to-eat,B1,adjective
real-life_exercise,B1,noun
realise,B1,verb
rear-facing,B1,adjective
recipe_book,B1,noun
recklessly,B1,adverb
recognise,B1,verb
recognised,B1,adjective
reconnect,B1,verb
record_company_executive,B1,noun
recording_studio,B1,noun
recruitment_office,B1,noun
reflex,B1,noun
refreshment,B1,noun
regularly,B1,verb
relationship_problem,B1,noun
relaxation_cd,B1,noun
remote,B1,noun
rent_out,B1,verb
rep,B1,noun
repayment,B1,noun
represented,B1,verb
research_study,B1,noun
responsibly,B1,adverb
restaurant_group,B1,noun
restaurant_meal,B1,noun
restaurant_owner,B1,noun
restaurateur,B1,noun
resting_place,B1,noun
retirement_lunch,B1,noun
return_flight,B1,noun
reunion_market,B1,noun
reunite,B1,verb
rice_cake,B1,noun
rightful,B1,adjective
rigidly,B1,adverb
rigorous,B1,adjective
river_fish,B1,noun
road_map,B1,noun
roast_chicken,B1,noun
rock_band,B1,noun
rock_star,B1,noun
roofing,B1,noun
rooftop_garden,B1,noun
rosemary,B1,noun
rub,B1,noun
rubbish_bag,B1,noun
rupee,B1,noun
résumé,B1,noun
sad,B1,verb
safety_campaign,B1,noun
sailing_course,B1,noun
sale_item,B1,noun
sale_rack,B1,noun
sales_assistant,B1,noun
sales_report,B1,noun
sales_team,B1,noun
samosa,B1,noun
samuel,B1,noun
sand_colour,B1,noun
satay,B1,noun
save_up,B1,verb
saver,B1,noun
savings_account,B1,noun
school_meal,B1,noun
school_orchestra,B1,noun
school_report,B1,noun
school_work,B1,noun
science_project,B1,noun
sclerosis,B1,noun
sculpture_class,B1,noun
sea_view,B1,noun
seabed,B1,noun
seating_area,B1,noun
seaweed_soup,B1,noun
second-big,B1,adjective
second-hand_clothes,B1,noun
secretive,B1,adjective
security_supervisor,B1,noun
secury_camera,B1,noun
seemed!,B1,unknown
self-awarress,B1,noun
semiconductor_company,B1,noun
senior_citizen_ticket,B1,noun
serendipity,B1,noun
service_station,B1,noun
serving,B1,noun
sesame_seed_paste,B1,noun
set_up,B1,verb
seventh-grade_girlfriend,B1,noun
sharing,B1,noun
sheepskin_coat,B1,noun
shipbuilding_industry,B1,noun
shirt_factory,B1,noun
shock_wave,B1,noun
shoe_collection,B1,noun
shooting_accident,B1,noun
shooting_test_question,B1,noun
shop_door,B1,noun
shop_owner,B1,noun
shopping_center,B1,noun
shopping_habit,B1,noun
shopping_street,B1,noun
short,B1,noun
show_up,B1,verb
showerhead,B1,noun
shred,B1,noun
shred,B1,verb
shut_out,B1,verb
shyly,B1,adverb
sick-looking,B1,adjective
silk_cloth,B1,noun
silk_dress,B1,noun
silk_tie,B1,noun
sixteen-year,B1,noun
sized,B1,adjective
ski_slope,B1,noun
skim,B1,noun
sleeping_pill,B1,noun
slovenian,B1,adjective
sly,B1,adjective
snowflake,B1,noun
soccer_team,B1,noun
sociak_networking_site,B1,noun
social-networking_site,B1,noun
social_networking_website,B1,noun
socialise,B1,verb
socialising,B1,noun
sociology,B1,noun
software_problem,B1,noun
solidify,B1,verb
songwriter-guitarist,B1,noun
soul_mate,B1,noun
south-west,B1,noun
soy_sauce,B1,noun
spa_vacation,B1,noun
spawn,B1,verb
spear,B1,noun
special_interest_lesson,B1,noun
specialised,B1,adjective
spelling_mistake,B1,noun
spender,B1,noun
spiced,B1,adjective
spin,B1,noun
spinet_player,B1,noun
sports_center,B1,noun
sports_class,B1,noun
sports_clothes,B1,noun
sports_event,B1,noun
sportsman,B1,noun
staff_editor,B1,noun
staff_id_card,B1,noun
stallholder,B1,noun
standby,B1,noun
star_system,B1,noun
stare,B1,noun
state_school,B1,noun
status_update,B1,noun
stay_up,B1,verb
stencil,B1,noun
step-by-step,B1,adjective
step-by-step_approach,B1,noun
stereo,B1,noun
stereotype,B1,verb
sterling,B1,noun
stiletto_heel,B1,noun
stone_chair,B1,noun
stone_temple,B1,noun
storage_area,B1,noun
straight-a,B1,adjective
street-art,B1,noun
street_artist,B1,noun
street_corner,B1,noun
street_dance,B1,noun
street_food,B1,noun
street_trader,B1,noun
street_vendor,B1,noun
stress_out,B1,verb
striped,B1,adjective
student_interaction,B1,noun
student_lounge,B1,noun
student_number,B1,noun
student_ticket,B1,noun
studio_audience,B1,noun
subway_door,B1,noun
success_story,B1,noun
suede_jacket,B1,noun
sulk,B1,verb
summarise,B1,verb
summer_destination,B1,noun
sumo,B1,noun
sumo_wrestler,B1,noun
sumo_wrestling,B1,noun
sun_cream,B1,noun
sun_god,B1,noun
sunburned,B1,adjective
sunken,B1,adjective
super-fit,B1,adjective
superflights,B1,noun
superstitious,B1,adjective
supper_club,B1,noun
suppertime,B1,noun
support_group,B1,noun
surprise_party,B1,noun
surreal,B1,adjective
swamp,B1,noun
sweeping,B1,adjective
sweetly,B1,adverb
sweetness,B1,noun
swiss,B1,adjective
swiss-french,B1,noun
table_number,B1,noun
table_service,B1,noun
tahini,B1,noun
tail,B1,verb
tailed,B1,adjective
tap_water,B1,noun
taster,B1,noun
tattoo,B1,verb
taxi_number,B1,noun
taxi_rank,B1,noun
tea_leaf,B1,noun
team_environment,B1,noun
team_up,B1,verb
tech,B1,noun
tech_product,B1,noun
tech_support,B1,noun
teddy,B1,noun
telenovela,B1,noun
telephone_number,B1,noun
television_company,B1,noun
television_news,B1,noun
television_programme,B1,noun
television_soap_opera,B1,noun
television_socket,B1,noun
television_violence,B1,noun
ten,B1,noun
tennis_ball,B1,noun
test_question,B1,noun
text-book,B1,noun
textile,B1,noun
thai,B1,adjective
theatre_ticket,B1,noun
thinly,B1,adverb
three-bedroom_house,B1,noun
three-bedroomed,B1,noun
three-course_dinner,B1,noun
three-headed,B1,adjective
three-star_hotel,B1,noun
three-star_restaurant,B1,noun
throat_problem,B1,noun
throughout,B1,adposition
throw_out,B1,verb
thx,B1,noun
ticket_machine,B1,noun
ticket_price,B1,noun
tidy_up,B1,verb
tiled,B1,adjective
time_zone,B1,noun
tire,B1,noun
toiletry,B1,noun
tomato_mixture,B1,noun
tomato_sauce,B1,noun
toothed,B1,adjective
top-traffic,B1,adjective
topping,B1,noun
torn,B1,adjective
tourist_industry,B1,noun
tourist_office,B1,noun
tourist_resort,B1,noun
tout,B1,verb
toward,B1,adposition
towel_rail,B1,noun
tower_block,B1,noun
toy_train,B1,noun
traffic_accident,B1,noun
traffic_department,B1,noun
traffic_warden,B1,noun
train_ticket,B1,noun
trainee_secretary,B1,noun
trainer_position,B1,noun
training_course,B1,noun
training_program,B1,noun
training_school,B1,noun
tram_ride,B1,noun
trash_can,B1,noun
travel_site,B1,noun
travel_writer,B1,noun
traveler,B1,noun
treadmill,B1,noun
trim,B1,verb
triple,B1,verb
turn_out,B1,verb
turquoise,B1,noun
tuvaluan,B1,noun
tv_advertising,B1,noun
tv_channel,B1,noun
tv_company,B1,noun
tv_program,B1,noun
tv_series,B1,noun
tv_show,B1,noun
tv_star,B1,noun
tweet,B1,verb
twenty-eighth,B1,adjective
twenty-first,B1,adjective
twin-bedded,B1,adjective
two-bedroom_apartment,B1,noun
two-storey_home,B1,noun
unchanging,B1,adjective
uncomprehending,B1,adjective
under-16s,B1,noun
undercover,B1,adjective
undress,B1,noun
unemployment_benefit,B1,noun
ungrateful,B1,adjective
uninviting,B1,adjective
university_course,B1,noun
university_ground,B1,noun
university_teacher,B1,noun
unless,B1,adposition
unmoved,B1,adjective
unrecognizable,B1,adjective
unrewarding,B1,adjective
unshakeable,B1,adjective
unsocial,B1,adjective
unstable,B1,adjective
unwelcome,B1,adjective
up,B1,noun
upmarket,B1,adjective
urbanisation,B1,noun
usb_stick,B1,noun
v,B1,noun
vacuuming,B1,noun
vase_maker,B1,noun
vastly,B1,adverb
veggie,B1,noun
vending_machine,B1,noun
venezuelan,B1,adjective
vice_president,B1,noun
vice_versa,B1,adverb
video_camera,B1,noun
video_option,B1,noun
video_report,B1,noun
village_child,B1,noun
violet,B1,noun
viper,B1,noun
viper_snake,B1,noun
volt,B1,noun
volunteering,B1,noun
voluntourism,B1,noun
voluntourism_holiday,B1,noun
voucher,B1,noun
waiting,B1,adjective
walkman,B1,noun
war_film,B1,noun
warden,B1,noun
washer,B1,noun
washing_powder,B1,noun
washing_programme,B1,noun
waste_paper,B1,noun
watchful,B1,adjective
water_damage,B1,noun
water_fountain,B1,noun
water_park,B1,noun
waterway,B1,noun
wc,B1,noun
weather_forecast,B1,noun
web_site,B1,noun
webcasting,B1,noun
website_designer,B1,noun
well-cooked,B1,adjective
well-loved,B1,adjective
whereabouts,B1,noun
wherever,B1,adverb
whether,B1,adposition
whispering,B1,noun
whistling_sound,B1,noun
whoops,B1,interjection
widowed,B1,adjective
wild,B1,noun
wildfire,B1,noun
wildlife-animal,B1,noun
wildlife_organisation,B1,noun
wildlife_reporter,B1,noun
wimp,B1,noun
window_shopping,B1,noun
windsurf,B1,verb
wonderfully,B1,adverb
woodwork,B1,noun
wool_turtleneck,B1,noun
woolly,B1,adjective
work_basket,B1,noun
work_contact,B1,noun
work_experience,B1,noun
work_placement,B1,noun
working,B1,noun
workload,B1,noun
workplace_version,B1,noun
workroom,B1,noun
worksheet,B1,noun
world_population,B1,noun
worth,B1,noun
wrap_up,B1,verb
wreath,B1,noun
wrestle,B1,verb
wrong,B1,noun
yard_sale,B1,noun
years,B1,noun
yellow-brown,B1,adjective
young,B1,adverb
zombie,B1,noun
access,B1,noun
behaviour,B1,noun
care,B1,noun
attack,B1,noun
battle,B1,noun
benefit,B1,noun
challenge,B1,noun
chance,B1,noun
charge,B1,noun
cod,B1,noun
atmosphere,B1,noun
change,B1,noun
appear,B1,verb
blog,B1,verb
admire,B1,verb
answer,B1,verb
comb,B1,verb
accept,B1,verb
agree,B1,verb
attack,B1,verb
bite,B1,verb
boil,B1,verb
burn,B1,verb
check,B1,verb
angel,B1,noun
barman,B1,noun
bomb,B1,noun
advanced,B1,adjective
amazed,B1,adjective
annoyed,B1,adjective
ashamed,B1,adjective
basic,B1,adjective
amusing,B1,adjective
amazing,B1,adjective
annoying,B1,adjective
charming,B1,adjective
careless,B1,adjective
absolutely,B1,adverb
approximately,B1,adverb
beautifully,B1,adverb
amazingly,B1,adverb
angrily,B1,adverb
bravely,B1,adverb
arrangement,B1,noun
asleep,B1,adjective
awake,B1,adjective
blind,B1,adjective
brief,B1,adjective
anyway,B1,adverb
accurate,B1,adjective
ancient,B1,adjective
antique,B1,adjective
awful,B1,adjective
broad,B1,adjective
afraid,B1,adjective
brave,B1,adjective
brilliant,B1,adjective
calm,B1,adjective
abroad,B1,adverb
annual,B1,adjective
burning,B1,adjective
challenging,B1,adjective
accurately,B1,adverb
briefly,B1,adverb
absent,B1,adjective
alike,B1,adjective
alright,B1,adjective
bald,B1,adjective
bright,B1,adjective
certain,B1,adjective
along,B1,adverb
aloud,B1,adverb
already,B1,adverb
any,B1,adverb
backwards,B1,adverb
besides,B1,adverb
best,B1,adverb
choice,B1,noun
club,B1,noun
accompany,B1,verb
depart,B1,verb
disagree,B1,verb
dislike,B1,verb
criminal,B1,noun
conference,B1,noun
examiner,B1,noun
dishwasher,B1,noun
diver,B1,noun
employer,B1,noun
farming,B1,noun
exhibition,B1,noun
communication,B1,noun
description,B1,noun
discussion,B1,noun
explanation,B1,noun
decision,B1,noun
election,B1,noun
destination,B1,noun
expedition,B1,noun
cyclist,B1,noun
entertainment,B1,noun
disappointment,B1,noun
excitement,B1,noun
equipment,B1,noun
employment,B1,noun
competitor,B1,noun
delivery,B1,noun
creature,B1,noun
dolphin,B1,noun
donkey,B1,noun
documentary,B1,noun
comedy,B1,noun
cough,B1,noun
elbow,B1,noun
disease,B1,noun
earache,B1,noun
comma,B1,noun
comment,B1,noun
consonant,B1,noun
cry,B1,noun
diagram,B1,noun
excuse,B1,noun
complain,B1,verb
convince,B1,verb
date,B1,verb
encourage,B1,verb
communicate,B1,verb
confirm,B1,verb
crime,B1,noun
dozen,B1,noun
extra,B1,noun
curriculum,B1,noun
degree,B1,noun
corn,B1,noun
courgette,B1,noun
cucumber,B1,noun
cottage,B1,noun
dustbin,B1,noun
duvet,B1,noun
facilities,B1,noun
currency,B1,noun
continent,B1,noun
district,B1,noun
earth,B1,noun
experiment,B1,noun
exchange,B1,noun
create,B1,verb
damage,B1,verb
defend,B1,verb
design,B1,verb
destroy,B1,verb
discover,B1,verb
decorate,B1,verb
dig,B1,verb
explore,B1,verb
fasten,B1,verb
cream,B1,noun
experience,B1,noun
doubt,B1,noun
disappoint,B1,verb
experience,B1,verb
culture,B1,noun
divorce,B1,noun
contest,B1,noun
court,B1,noun
cup,B1,noun
defence,B1,noun
disk,B1,noun
document,B1,noun
download,B1,noun
display,B1,noun
cruise,B1,noun
customs,B1,noun
departure,B1,noun
employee,B1,noun
disadvantage,B1,noun
difference,B1,noun
designer,B1,noun
ending,B1,noun
engineering,B1,noun
correction,B1,noun
director,B1,noun
difficulty,B1,noun
contract,B1,noun
crop,B1,noun
cross,B1,noun
CV,B1,noun
dance,B1,noun
date,B1,noun
detail,B1,noun
detective,B1,noun
DJ,B1,noun
drive,B1,noun
embassy,B1,noun
essay,B1,noun
event,B1,noun
expert,B1,noun
fan,B1,noun
fare,B1,noun
cotton,B1,noun
credit,B1,noun
damage,B1,noun
design,B1,noun
dirt,B1,noun
diving,B1,noun
dust,B1,noun
economics,B1,noun
effort,B1,noun
energy,B1,noun
entrance,B1,noun
custom,B1,noun
death,B1,noun
decrease,B1,noun
diet,B1,noun
drama,B1,noun
duty,B1,noun
effect,B1,noun
emergency,B1,noun
entry,B1,noun
contents,B1,noun
concentrate,B1,verb
cough,B1,verb
cycle,B1,verb
dive,B1,verb
delay,B1,verb
delete,B1,verb
deserve,B1,verb
drag,B1,verb
employ,B1,verb
compare,B1,verb
continue,B1,verb
crash,B1,verb
decrease,B1,verb
develop,B1,verb
dial,B1,verb
direct,B1,verb
dream,B1,verb
enter,B1,verb
entertain,B1,verb
exercise,B1,verb
exit,B1,verb
explode,B1,verb
disabled,B1,adjective
enjoyable,B1,adjective
environmental,B1,adjective
digital,B1,adjective
damaged,B1,adjective
delighted,B1,adjective
disappointed,B1,adjective
embarrassed,B1,adjective
exhausted,B1,adjective
experienced,B1,adjective
divorced,B1,adjective
engaged,B1,adjective
different,B1,adjective
electronic,B1,adjective
disgusting,B1,adjective
confusing,B1,adjective
disappointing,B1,adjective
easygoing,B1,adjective
embarrassing,B1,adjective
education,B1,noun
creative,B1,adjective
completely,B1,adverb
extremely,B1,adverb
dangerously,B1,adverb
excitedly,B1,adverb
enormous,B1,adjective
curious,B1,adjective
curly,B1,adjective
comic,B1,adjective
deaf,B1,adjective
exact,B1,adjective
extraordinary,B1,adjective
deep,B1,adverb
down,B1,adverb
extra,B1,adverb
elementary,B1,adjective
downstairs,B1,adjective
elderly,B1,adjective
cruel,B1,adjective
couple,B1,noun
family,B1,noun
fashionable,B1,adjective
cultural,B1,adjective
complicated,B1,adjective
depressed,B1,adjective
dressed,B1,adjective
convenient,B1,adjective
efficient,B1,adjective
condition,B1,noun
correctly,B1,adverb
definitely,B1,adverb
differently,B1,adverb
delicious,B1,adjective
dusty,B1,adjective
complete,B1,adjective
correct,B1,adjective
cosy,B1,adjective
dull,B1,adjective
duty-free,B1,adjective
early,B1,adjective
face-to-face,B1,adjective
familiar,B1,adjective
either,B1,adverb
even,B1,adverb
crew,B1,noun
goalkeeper,B1,noun
freezer,B1,noun
heater,B1,noun
firefighter,B1,noun
greeting,B1,noun
handwriting,B1,noun
ironing,B1,noun
feeling,B1,noun
fitness,B1,noun
happiness,B1,noun
instructor,B1,noun
friendship,B1,noun
fly,B1,noun
frog,B1,noun
giraffe,B1,noun
goat,B1,noun
fur,B1,noun
flute,B1,noun
gallery,B1,noun
headline,B1,noun
folk,B1,noun
graphics,B1,noun
forehead,B1,noun
human,B1,noun
flu,B1,noun
heel,B1,noun
guess,B1,noun
interview,B1,noun
issue,B1,noun
ink,B1,noun
forgive,B1,verb
foot,B1,noun
inch,B1,noun
increase,B1,verb
grade,B1,noun
flour,B1,noun
grill,B1,verb
fry,B1,verb
gym,B1,noun
hut,B1,noun
fee,B1,noun
grant,B1,noun
forecast,B1,noun
heat,B1,noun
iron,B1,noun
hug,B1,noun
housework,B1,noun
fish,B1,verb
fetch,B1,verb
hand,B1,verb
hug,B1,verb
invent,B1,verb
fold,B1,verb
iron,B1,verb
haircut,B1,noun
fool,B1,noun
hero,B1,noun
fear,B1,noun
hope,B1,noun
interest,B1,verb
girlfriend,B1,noun
groom,B1,noun
final,B1,noun
go,B1,noun
gymnastics,B1,noun
goods,B1,noun
hardware,B1,noun
ferry,B1,noun
garage,B1,noun
gate,B1,noun
harbour,B1,noun
firm,B1,noun
guard,B1,noun
importance,B1,noun
foreigner,B1,noun
hairdresser,B1,noun
hairdryer,B1,noun
invention,B1,noun
guitarist,B1,noun
improvement,B1,noun
favour,B1,noun
festival,B1,noun
fifth,B1,noun
film-maker,B1,noun
fine,B1,noun
finish,B1,noun
firework,B1,noun
flag,B1,noun
fountain,B1,noun
goal,B1,noun
ground,B1,noun
guide,B1,noun
gun,B1,noun
handkerchief,B1,noun
herb,B1,noun
hit,B1,noun
hole,B1,noun
honeymoon,B1,noun
hostel,B1,noun
infinitive,B1,noun
handball,B1,noun
fuel,B1,noun
height,B1,noun
flow,B1,verb
grow,B1,verb
hitchhike,B1,verb
fax,B1,verb
find,B1,verb
give,B1,verb
guide,B1,verb
have,B1,verb
hide,B1,verb
injure,B1,verb
install,B1,verb
intend,B1,verb
interview,B1,verb
introduce,B1,verb
film,B1,verb
float,B1,verb
follow,B1,verb
forget,B1,verb
gain,B1,verb
hunt,B1,verb
ghost,B1,noun
financial,B1,adjective
frightened,B1,adjective
intelligent,B1,adjective
grateful,B1,adjective
helpful,B1,adjective
freezing,B1,adjective
frightening,B1,adjective
imagination,B1,noun
fortunately,B1,adverb
fully,B1,adverb
heavily,B1,adverb
government,B1,noun
guilty,B1,adjective
human,B1,adjective
indeed,B1,adverb
initial,B1,noun
inform,B1,verb
front,B1,adjective
giant,B1,adjective
huge,B1,adjective
indoors,B1,adverb
first-floor,B1,adjective
fine,B1,adjective
frozen,B1,adjective
humid,B1,adjective
handsome,B1,adjective
honest,B1,adjective
hurt,B1,adjective
gay,B1,adjective
hand-held,B1,adjective
full-time,B1,adjective
inexpensive,B1,adjective
internationally,B1,adverb
intermediate,B1,adjective
historical,B1,adjective
important,B1,adjective
historic,B1,adjective
frequently,B1,adverb
funny,B1,adjective
female,B1,adjective
forbidden,B1,adjective
former,B1,adjective
frequent,B1,adjective
full,B1,adjective
future,B1,adjective
gorgeous,B1,adjective
incorrect,B1,adjective
individual,B1,adjective
first,B1,adverb
furthest,B1,adverb
half,B1,adverb
hard,B1,adverb
home,B1,adverb
fortnight,B1,noun
future,B1,noun
hurry,B1,noun
interest,B1,noun
lab,B1,noun
note,B1,verb
mate,B1,noun
lover,B1,noun
lightning,B1,noun
killer,B1,noun
murderer,B1,noun
kangaroo,B1,noun
kitten,B1,noun
mosquito,B1,noun
novel,B1,noun
literature,B1,noun
knee,B1,noun
lip,B1,noun
knickers,B1,noun
joke,B1,noun
lie,B1,noun
logo,B1,noun
joke,B1,verb
mention,B1,verb
limit,B1,noun
mile,B1,noun
millimetre,B1,noun
maximum,B1,noun
kettle,B1,noun
oven,B1,noun
lettuce,B1,noun
laboratory,B1,noun
loan,B1,noun
landscape,B1,noun
leaf,B1,noun
oil,B1,noun
jungle,B1,noun
metal,B1,noun
ocean,B1,noun
jump,B1,noun
laugh,B1,noun
jog,B1,verb
knock,B1,verb
lift,B1,verb
mend,B1,verb
lock,B1,verb
notice,B1,verb
lady,B1,noun
moustache,B1,noun
mind,B1,noun
mood,B1,noun
nephew,B1,noun
niece,B1,noun
marriage,B1,noun
league,B1,noun
net,B1,noun
leisure,B1,noun
jet,B1,noun
lorry,B1,noun
murder,B1,noun
keeper,B1,noun
lawyer,B1,noun
lighter,B1,noun
monster,B1,noun
officer,B1,noun
jogging,B1,noun
location,B1,noun
journalist,B1,noun
killing,B1,noun
item,B1,noun
jar,B1,noun
jug,B1,noun
key,B1,noun
kit,B1,noun
label,B1,noun
lecture,B1,noun
lock,B1,noun
lottery,B1,noun
mall,B1,noun
method,B1,noun
moment,B1,noun
musician,B1,noun
neighbourhood,B1,noun
nightclub,B1,noun
nightmare,B1,noun
noticeboard,B1,noun
object,B1,noun
offer,B1,noun
olive,B1,noun
opposite,B1,noun
option,B1,noun
law,B1,noun
light,B1,noun
love,B1,noun
medicine,B1,noun
nightlife,B1,noun
northeast,B1,noun
northwest,B1,noun
notice,B1,noun
jail,B1,noun
lamb,B1,noun
liquid,B1,noun
mystery,B1,noun
mix,B1,noun
let,B1,verb
mean,B1,verb
mind,B1,verb
need,B1,verb
own,B1,verb
join,B1,verb
knit,B1,verb
live,B1,verb
marry,B1,verb
mix,B1,verb
murder,B1,verb
old-fashioned,B1,adjective
middle-aged,B1,adjective
mainly,B1,adverb
lively,B1,adjective
kindly,B1,adverb
marvellous,B1,adjective
nervous,B1,adjective
lead,B1,adjective
live,B1,adjective
orchestra,B1,noun
mad,B1,adjective
madam,B1,noun
offer,B1,verb
magnificent,B1,adjective
main,B1,adjective
maximum,B1,adjective
medium,B1,adjective
minimum,B1,adjective
nearby,B1,adjective
outdoor,B1,adjective
least,B1,adverb
low,B1,adverb
more,B1,adverb
much,B1,adverb
nearby,B1,adverb
opposite,B1,adverb
minimum,B1,noun
owe,B1,verb
