word,level,pos
birthday_speech,C1,noun
bitten,C1,adjective
black,C1,verb
black_market,C1,noun
blackout,C1,noun
blacksmith_shop,C1,noun
blasphemous,C1,adjective
bleeding,C1,adjective
blind,C1,noun
block_letter,C1,noun
blonde,C1,noun
blood_heat,C1,noun
bloodstained,C1,adjective
blot,C1,verb
blotter,C1,noun
blow_up,C1,verb
bluntly,C1,adverb
body_image,C1,noun
body_part,C1,noun
body_sugar,C1,noun
body_system,C1,noun
body_temperature,C1,noun
body_weight,C1,noun
bodywork,C1,noun
boil_up,C1,verb
bomb_squad,C1,noun
bombard,C1,verb
bombing_raid,C1,noun
bone_structure,C1,noun
boom,C1,verb
booty,C1,noun
border_area,C1,noun
border_town,C1,noun
bottling,C1,noun
bound,C1,verb
box_jellyfish,C1,noun
box_key,C1,noun
boxcar,C1,noun
boycott,C1,noun
boyhood_friend,C1,noun
brain_disorder,C1,noun
brain_fever,C1,noun
brain_function,C1,noun
brain_matter,C1,noun
brand,C1,verb
brand_identity,C1,noun
brand_image,C1,noun
brand_proposition,C1,noun
brand_tribe,C1,noun
brand_value,C1,noun
branding,C1,noun
brave,C1,verb
breach,C1,verb
breaking_news,C1,noun
breaking_point,C1,noun
breastfeeding,C1,noun
breather,C1,noun
breathing_spell,C1,noun
breeding_ground,C1,noun
brew,C1,verb
brick_building,C1,noun
brick_house,C1,noun
brick_wall,C1,noun
bridge_pier,C1,noun
bright-red,C1,adjective
broad-shouldered,C1,adjective
broadband_user,C1,noun
broadcast_standard,C1,noun
bruised,C1,adjective
brushstroke,C1,noun
brushstroke_pattern,C1,noun
buddhist,C1,adjective
building_brand,C1,noun
building_site,C1,noun
bulleted,C1,adjective
burn_up,C1,verb
burrow,C1,noun
business_address,C1,noun
business_book,C1,noun
business_contact,C1,noun
business_owner,C1,noun
business_sense,C1,noun
business_time,C1,noun
busking,C1,noun
butler,C1,noun
button,C1,verb
buycott,C1,verb
call_in,C1,verb
calming,C1,noun
calve,C1,verb
camel_race,C1,noun
camera_surveillance_operation,C1,noun
camp_cellar,C1,noun
camp_child,C1,noun
camp_kitchen,C1,noun
camp_prisoner,C1,noun
camp_workshop,C1,noun
can't,C1,verb
candidacy,C1,noun
candlelight,C1,noun
candlestick,C1,noun
candy_bar,C1,noun
canter,C1,verb
car_company,C1,noun
car_showroom,C1,noun
carbon_emission,C1,noun
carbon_molecule,C1,noun
carbon_peak,C1,noun
cardboard-tortilla,C1,noun
caregiver,C1,noun
carload,C1,noun
carnival_music,C1,noun
carnival_tradition,C1,noun
carpet,C1,verb
cartoony,C1,adjective
cash_box,C1,noun
cash_prize,C1,noun
catalog,C1,verb
catching,C1,noun
categorisation,C1,noun
categorize,C1,verb
cathedral_clock,C1,noun
cattle_train,C1,noun
caught,C1,verb
ceasefire_agreement,C1,noun
cede,C1,verb
celeb,C1,noun
celebrated,C1,adjective
celebrity-manager,C1,noun
celebrity_event,C1,noun
celebrity_manager,C1,noun
celebrity_party,C1,noun
cell_bar,C1,noun
cell_mate,C1,noun
cell_phone_number,C1,noun
cement,C1,noun
cement_factory,C1,noun
cement_floor,C1,noun
centralization,C1,noun
centre,C1,verb
ceo,C1,noun
ceramics,C1,noun
chain_gang,C1,noun
champion_racer,C1,noun
changing,C1,adjective
characterise,C1,verb
charter_plane,C1,noun
chatterbot,C1,noun
check_forgery,C1,noun
chemically,C1,adverb
chessboard,C1,noun
chest_infection,C1,noun
chic,C1,adjective
chicken_farm,C1,noun
chicken_soup,C1,noun
child_abandonment,C1,noun
child_visitor,C1,noun
childhood_day,C1,noun
childhood_event,C1,noun
childhood_memory,C1,noun
childishly,C1,adverb
chilling,C1,adjective
chimney_sweep,C1,noun
chinese-language_edition,C1,noun
cholesterol_level,C1,noun
cholesterol_reduction,C1,noun
chronicle,C1,verb
church_bell,C1,noun
cinema_history,C1,noun
cinema_palace,C1,noun
citadel,C1,noun
citron,C1,noun
city_clothes,C1,noun
city_place,C1,noun
civilized,C1,adjective
clanking_machinery,C1,noun
clapping,C1,noun
clear-thinking,C1,adjective
clever,C1,adverb
cliché,C1,noun
clientele,C1,noun
climate_model,C1,noun
climate_researcher,C1,noun
climatic,C1,adjective
clip,C1,verb
clique,C1,noun
clog_up,C1,verb
close-up,C1,noun
close_up,C1,verb
cloth_factory,C1,noun
clothe,C1,verb
cloudless,C1,adjective
clubm8,C1,noun
co-operation,C1,noun
co2,C1,noun
co2_emission,C1,noun
co2_level,C1,noun
coffee_drinking,C1,noun
coffee_house,C1,noun
coffeepot,C1,noun
coinage,C1,noun
cold-blooded,C1,adjective
cold-cathode_tube,C1,noun
coldness,C1,noun
college_degree,C1,noun
college_life,C1,noun
colonisation,C1,noun
colonist,C1,noun
colourless,C1,adjective
combustion_engine,C1,noun
coming,C1,noun
commandant,C1,noun
committee_man,C1,noun
commodity_marketplace,C1,noun
commonplace,C1,adjective
community_life,C1,noun
companionship,C1,noun
company_computer,C1,noun
company_datum,C1,noun
company_history,C1,noun
company_information,C1,noun
company_manager,C1,noun
company_server,C1,noun
compass_needle,C1,noun
complicit,C1,adjective
composite,C1,noun
composite,C1,adjective
compress,C1,verb
compressed,C1,adjective
computer_database,C1,noun
computer_desktop,C1,noun
computer_enthusiast,C1,noun
computer_graphic,C1,noun
computer_technology,C1,noun
computer_use,C1,noun
computing_power,C1,noun
con_artist,C1,noun
concentrated,C1,adjective
concentration_camp,C1,noun
concentration_camp_survivor,C1,noun
concierge,C1,noun
conditioned,C1,adjective
conditioning_system,C1,noun
conference_speech,C1,noun
congested,C1,adjective
conman,C1,noun
connected,C1,adjective
connectivity,C1,noun
consciously,C1,adverb
conservational,C1,adjective
conservationist,C1,noun
construction_company,C1,noun
construction_programme,C1,noun
consulate,C1,noun
consultation_area,C1,noun
consumer_population,C1,noun
consumer_site,C1,noun
contact_information,C1,noun
contagious,C1,adjective
contemplation,C1,noun
content_company,C1,noun
contented,C1,adjective
control_centre,C1,noun
control_unit,C1,noun
convalescence,C1,noun
convection_oven,C1,noun
convenience_store_chain,C1,noun
convenience_store_sandwich,C1,noun
cooked,C1,adjective
cookery_book,C1,noun
copper_roof,C1,noun
copycat_effort,C1,noun
copying,C1,noun
copyright,C1,verb
core_idea,C1,noun
core_image,C1,noun
corner,C1,verb
corner_house,C1,noun
corny,C1,adjective
corroborate,C1,verb
cosmetic,C1,noun
cotton_cloth,C1,noun
cotton_pant,C1,noun
cotton_sailor,C1,noun
cotton_short,C1,noun
couch,C1,verb
councilman,C1,noun
counter_language,C1,noun
counting_board,C1,noun
country_gentleman,C1,noun
country_school,C1,noun
country_sport,C1,noun
country_station,C1,noun
county_jail,C1,noun
coupon,C1,noun
coupon_business,C1,noun
covered,C1,adjective
covering,C1,noun
coveted,C1,adjective
cow_barn,C1,noun
cradle,C1,noun
cramped,C1,adjective
crank_out,C1,verb
crawl_up,C1,verb
cream_cake,C1,noun
crematoria,C1,noun
crematorium,C1,noun
criminalise,C1,verb
crook,C1,noun
crooked,C1,adjective
crop,C1,verb
croup,C1,noun
crucially,C1,adverb
crushing,C1,adjective
crêpe,C1,noun
cubist,C1,noun
cup_noodle,C1,noun
cupboard_door,C1,noun
cuppa,C1,noun
curb,C1,noun
cushion,C1,verb
custom-built,C1,adjective
customisable,C1,adjective
cut,C1,adjective
cut_up,C1,verb
cutting-edge_technology,C1,noun
cutting_edge,C1,adjective
cyclone,C1,noun
cyclonic,C1,adjective
czech,C1,adjective
dabbing,C1,noun
damp-walled,C1,adjective
dance_instructor,C1,noun
danger_signal,C1,noun
daring,C1,adjective
dark-faced,C1,adjective
dark-skinned,C1,adjective
darkly,C1,adverb
dashboard,C1,noun
data_leakage,C1,noun
date_agency,C1,noun
dating_agency,C1,noun
dating_site_chatterbot,C1,noun
datum_leakage,C1,noun
dawn,C1,verb
daybreak,C1,noun
daytime_event,C1,noun
daytime_ray,C1,noun
dead,C1,verb
dearie,C1,noun
death_camp,C1,noun
death_house,C1,noun
death_machine,C1,noun
death_order,C1,noun
death_sentence,C1,noun
deathbed,C1,noun
deceptively,C1,adverb
decipher,C1,verb
decoratively,C1,adverb
deep-sunken,C1,adjective
defenceless,C1,adjective
defense_system,C1,noun
deflect,C1,verb
degenerate,C1,verb
dehydration,C1,noun
delousing_unit,C1,noun
delta,C1,noun
demean,C1,verb
demonstrable,C1,adjective
denominator,C1,noun
deportation,C1,noun
deputy_sheriff,C1,noun
desert_climate,C1,noun
desert_outpost,C1,noun
desert_prison,C1,noun
desertification,C1,noun
design_blending_old,C1,adjective
design_hotel,C1,noun
design_problem,C1,noun
desiring,C1,adjective
desk_clerk,C1,noun
desk_drawer,C1,noun
deterioration,C1,noun
diabetes,C1,noun
diabetic,C1,adjective
dialog,C1,noun
diamond_ring,C1,noun
diary_entry,C1,noun
did,C1,adverb
diet_version,C1,noun
difference_engine,C1,noun
dig_out,C1,verb
digging,C1,verb
digital-imaging_technique,C1,noun
digital-native,C1,noun
dilapidated,C1,adjective
dining_area,C1,noun
dinosaur_egg,C1,noun
dirt_floor,C1,noun
disarmingly,C1,adverb
disbelieving,C1,adjective
discerning,C1,adjective
discoloured,C1,adjective
discount_coupon,C1,noun
discouraged,C1,adjective
discreetly,C1,adverb
disembark,C1,verb
disfigure,C1,verb
disgust,C1,verb
disgustingly,C1,adverb
disinfect,C1,verb
disinfection,C1,noun
disinfection_room,C1,noun
dismantle,C1,verb
disparate,C1,adjective
distinguishing,C1,adjective
distracting,C1,adjective
disused,C1,adjective
divorce_statistic,C1,noun
do,C1,adverb
doctor,C1,verb
document,C1,verb
dog-sled,C1,noun
dog_food,C1,noun
dog_skin,C1,noun
dogfight,C1,noun
dole,C1,verb
doomsayer,C1,noun
doomsday_scenario,C1,noun
dormitory_building,C1,noun
dot,C1,verb
double-plus,C1,adjective
doughnut,C1,noun
doughnut_franchise,C1,noun
downloader,C1,noun
downloading,C1,noun
downtown_area,C1,noun
draft_board,C1,noun
drag_up,C1,verb
dramatise,C1,verb
draw_up,C1,verb
drawing_app,C1,noun
dream_talker,C1,noun
dream_up,C1,verb
dreamily,C1,adverb
dress_uniform,C1,noun
dresser,C1,noun
dressmaking,C1,noun
dressmaking_business,C1,noun
drift,C1,noun
drinking_companion,C1,noun
drinking_friend,C1,noun
drum,C1,verb
drunken,C1,adjective
due,C1,adposition
dull,C1,verb
dullard,C1,noun
dusk,C1,noun
dwelling,C1,noun
dwindle,C1,verb
dye,C1,verb
dyestuff,C1,noun
dysfunctional,C1,adjective
earth-quake,C1,noun
earthbound,C1,adjective
earthquake_insurance,C1,noun
earthquake_possibility,C1,noun
earthquake_risk,C1,noun
easy,C1,adverb
easy-listening,C1,adjective
easy-to-obtain,C1,noun
eatery,C1,noun
eating,C1,noun
eco,C1,adjective
eco-car,C1,noun
eco-friendly,C1,adjective
edge,C1,verb
edgy,C1,adjective
editing,C1,noun
education_teacher,C1,noun
eerily,C1,adverb
eight,C1,noun
eight-foot_drain,C1,noun
eighteenth-century,C1,adjective
election_campaign,C1,noun
electricity_company,C1,noun
electricity_supply,C1,noun
elitist,C1,adjective
elixir,C1,noun
emaciate,C1,verb
email_correspondence,C1,noun
embezzlement,C1,noun
embryo,C1,noun
emetic,C1,noun
emigrate,C1,verb
emphasise,C1,verb
employee_behavior,C1,noun
emptily,C1,adverb
emulsion,C1,noun
en-suite_bathroom,C1,noun
en_suite,C1,adjective
enamelware,C1,noun
enamelware_factory,C1,noun
encapsulate,C1,verb
enclosure,C1,noun
end_result,C1,noun
endeavor,C1,noun
energy_company,C1,noun
energy_consumption,C1,noun
energy_cost,C1,noun
energy_freedom,C1,noun
energy_industry,C1,noun
energy_problem,C1,noun
energy_procurement,C1,noun
energy_production,C1,noun
energy_shortage,C1,noun
energy_source,C1,noun
enforcement_action,C1,noun
engineering_breakthrough,C1,noun
engineering_challenge,C1,noun
engineering_professor,C1,noun
engineering_work,C1,noun
english_man,C1,noun
engrave,C1,verb
enigma,C1,noun
enlist,C1,verb
ensconced,C1,adjective
entertainment_system,C1,noun
entice,C1,verb
entrance_examination,C1,noun
envious,C1,adjective
epiphany,C1,noun
epsilon,C1,noun
equalise,C1,verb
erosion_feature,C1,noun
escalation,C1,noun
esoteric,C1,adjective
ethanol,C1,noun
evasive,C1,adjective
evening_activity,C1,noun
evening_event,C1,noun
evening_reception,C1,noun
evening_view,C1,noun
evening_visit,C1,noun
ever-growing,C1,adjective
evil-smelling,C1,adjective
ex-colonial,C1,adjective
ex-director,C1,noun
exaggerated,C1,adjective
exchange_text_message,C1,noun
exclamation,C1,noun
exercise_book,C1,noun
expat,C1,noun
expensively,C1,adverb
expertly,C1,adverb
expulsion,C1,noun
exterior,C1,adjective
extra-curricular,C1,adjective
eye,C1,verb
eyedropper,C1,noun
eyewitness_account,C1,noun
facade,C1,noun
faced,C1,adjective
facet,C1,noun
facilitator,C1,noun
fact-checker,C1,noun
factory_camp,C1,noun
factory_floor,C1,noun
factory_manager,C1,noun
factory_owner,C1,noun
factory_site,C1,noun
factory_spy,C1,noun
factory_system,C1,noun
factory_truck,C1,noun
factory_yard,C1,noun
fade,C1,noun
failing,C1,noun
fainter,C1,adjective
fairytale,C1,noun
fairytale_castle,C1,noun
faker,C1,noun
fallout,C1,noun
family_association,C1,noun
family_attachment,C1,noun
family_compound,C1,noun
family_duty,C1,noun
family_photograph,C1,noun
family_relationship,C1,noun
family_scene,C1,noun
family_unit,C1,noun
family_value,C1,noun
family_wedding,C1,noun
fantasist,C1,noun
far-fetched,C1,adjective
far-off,C1,adjective
far-reaching,C1,adjective
far-seeing,C1,adjective
farm_machinery,C1,noun
fashion_industry,C1,noun
fashion_magazine_cover,C1,noun
fashion_magazine_editor,C1,noun
fashion_photograph,C1,noun
fashion_photography,C1,noun
fast-food_outlet,C1,noun
fat,C1,verb
fat_reserve,C1,noun
fatherless,C1,adjective
fault_line,C1,noun
fault_system,C1,noun
fave,C1,noun
fearlessly,C1,adverb
feasting,C1,noun
feather_brush,C1,noun
feeding,C1,noun
fencing_wire,C1,noun
fertiliser,C1,noun
fertilize,C1,verb
fertilizer,C1,noun
fertilizing,C1,noun
fertilizing_agent,C1,noun
fertilizing_power,C1,noun
fertilizing_process,C1,noun
festival_organiser,C1,noun
fever_sign,C1,noun
fevered,C1,adjective
fey,C1,adjective
fictitious,C1,adjective
field_hospital,C1,noun
fieldwork,C1,noun
fifths,C1,noun
fifty-third,C1,noun
fight_off,C1,verb
figment,C1,noun
filipino,C1,noun
film_buff,C1,noun
film_director,C1,noun
film_festival,C1,noun
film_maker,C1,noun
filmmaking,C1,noun
filmstar,C1,noun
finalist,C1,noun
finished,C1,adjective
fire_department,C1,noun
firecracker,C1,noun
firestorm,C1,noun
first-class,C1,adjective
first-class_cinema,C1,noun
first-class_hotel,C1,noun
first-class_sportsman,C1,noun
firstborn,C1,noun
fish_species,C1,noun
fishing_capacity,C1,noun
fishing_industry,C1,noun
fishing_operation,C1,noun
five-cent_bean,C1,noun
five-franc_piece,C1,noun
fizzy,C1,adjective
fjord,C1,noun
flabbergast,C1,verb
flaming,C1,adjective
flat-topped,C1,adjective
flattering,C1,adjective
flaunt,C1,verb
flavoured,C1,adjective
fleeting,C1,adjective
flimsy,C1,adjective
floor_lamp,C1,noun
florid,C1,adjective
flotilla,C1,noun
fluorescent,C1,adjective
fly-by,C1,noun
flyers,C1,noun
foam,C1,verb
foam_bed,C1,noun
focal,C1,adjective
folk_song,C1,noun
folkloric,C1,adjective
food_display,C1,noun
food_habit,C1,noun
food_poisoning,C1,noun
food_production,C1,noun
food_store,C1,noun
food_writer,C1,noun
foolhardy,C1,adjective
foolishness,C1,noun
football_hooligan,C1,noun
football_player,C1,noun
football_project,C1,noun
football_stadium,C1,noun
football_tournament,C1,noun
foothill,C1,noun
footpath,C1,noun
footwear,C1,noun
fordliness,C1,noun
fordship,C1,noun
forecasting,C1,noun
forensics,C1,noun
foreshock,C1,noun
forger,C1,noun
forgetfulness,C1,noun
formative,C1,adjective
forties,C1,noun
fortification,C1,noun
forty-seventh,C1,adjective
forward,C1,verb
forward,C1,adjective
forward-looking,C1,adjective
forward-thinking,C1,adjective
fossil,C1,adjective
fossil_fuel,C1,noun
four-lane_highway,C1,noun
four-seater_sporticopter,C1,noun
fourteenth,C1,adjective
fourteenth-century,C1,adjective
fragility,C1,noun
franc_note,C1,noun
fraud_prevention,C1,noun
free-fall,C1,noun
freeway,C1,noun
freight,C1,noun
freshwater,C1,adjective
fret,C1,verb
fridge-freezer,C1,noun
friendly,C1,verb
friendly-looking,C1,adjective
frighteningly,C1,adverb
frill,C1,verb
fuel,C1,verb
fuel_cell,C1,noun
fuel_oil,C1,noun
fulfill,C1,verb
full-sized,C1,adjective
fullness,C1,noun
fully-grown,C1,adjective
funeral_helicopter,C1,noun
fur_boot,C1,noun
futuristic-looking,C1,adjective
game-show,C1,noun
game_console,C1,noun
gamma,C1,noun
garage_forecourt,C1,noun
garden-field,C1,noun
garden_bench,C1,noun
garden_wall,C1,noun
gas_bomb,C1,noun
gas_chamber,C1,noun
gas_cloud,C1,noun
gas_emission,C1,noun
gas_mask,C1,noun
gas_stove,C1,noun
gas_water_heater,C1,noun
gassing,C1,noun
gathering_datum,C1,noun
gdp,C1,noun
gecko,C1,noun
gecko_foot,C1,noun
gecko_tape,C1,noun
geek,C1,noun
gender_change,C1,noun
gender_difference,C1,noun
gene_therapy,C1,noun
generality,C1,noun
gentleman_farmer,C1,noun
gentleness,C1,noun
geologist,C1,noun
geometric,C1,adjective
geriatric,C1,adjective
german-speaking,C1,adjective
ghetto_gate,C1,noun
ghetto_police,C1,noun
ghetto_police_uniform,C1,noun
ghetto_street,C1,noun
ghetto_worker,C1,noun
girl_servant,C1,noun
girl_supporter,C1,noun
glaciologist,C1,noun
glass_roof,C1,noun
glass_sunshade,C1,noun
glass_wall,C1,noun
glitch,C1,noun
glitter,C1,verb
globalisation,C1,noun
godlike,C1,adjective
gold_bear,C1,noun
gold_picture_frame,C1,noun
gold_ring,C1,noun
gold_tooth,C1,noun
gold_tyre,C1,noun
gold_watch,C1,noun
golden-haired,C1,adjective
gondolier,C1,noun
gong,C1,noun
good-functioning,C1,adjective
good-humoured,C1,adjective
good-natured,C1,adjective
goodnight,C1,noun
government_initiative,C1,noun
government_inspector,C1,noun
government_postcard,C1,noun
government_survey,C1,noun
gp,C1,noun
gps,C1,noun
grader,C1,noun
graffiti_enthusiast,C1,noun
graffiti_scene,C1,noun
graffiti_writer,C1,noun
graffito_tagging_scene,C1,noun
granite,C1,noun
grassland,C1,noun
gravely,C1,adverb
great-tasting,C1,adjective
greediness,C1,noun
green-auto_dawn,C1,noun
greenhouse_effect,C1,noun
greenhouse_gas_emission,C1,noun
greenness,C1,noun
grille,C1,noun
grit,C1,noun
grocery_bill,C1,noun
ground_level,C1,noun
groundbreaking,C1,adjective
groundhog,C1,noun
grown,C1,adjective
growth_rate,C1,noun
guardhouse,C1,noun
guilty-feeling,C1,adjective
gun_carriage,C1,noun
gun_crew,C1,noun
gunpowder,C1,noun
gurgling,C1,noun
guru,C1,noun
habitable,C1,adjective
habitual,C1,adjective
haiku,C1,noun
hair_color,C1,noun
hairline,C1,noun
hairspray,C1,noun
half-brother,C1,noun
half-buried,C1,adjective
half-conscious,C1,adjective
half-darkness,C1,noun
half-gram_tablet,C1,noun
half-hidden,C1,adjective
half-price_cupcake,C1,noun
half-strength_version,C1,noun
half-time,C1,adjective
half-truth,C1,noun
halftime,C1,noun
hallway_light,C1,noun
hand_mirror,C1,noun
handheld,C1,adjective
handiwork,C1,noun
handshaking,C1,noun
happy,C1,adverb
harbor,C1,noun
hateful,C1,adjective
hath,C1,verb
having,C1,verb
hay_fever,C1,noun
headdress,C1,noun
headline_news_event,C1,noun
headline_writer,C1,noun
health_issue,C1,noun
health_provider,C1,noun
healthy-eating,C1,adjective
healthy-looking,C1,adjective
heard,C1,verb
heart_problem,C1,noun
heartbeat,C1,noun
heartbroken,C1,adjective
heartless,C1,adjective
hebrew,C1,noun
hebrew,C1,adjective
heed,C1,verb
helicopter_airlane,C1,noun
helicopter_park,C1,noun
helicopter_platform,C1,noun
helplessly,C1,adverb
helplessness,C1,noun
here,C1,noun
hesitated,C1,adverb
hex,C1,noun
hi-fi,C1,adjective
high-class_worker,C1,noun
high-energy,C1,adjective
high-mountain_ecosystem,C1,noun
high-paid,C1,adjective
high-pressure,C1,adjective
high-quality_fabric,C1,noun
high-resolution,C1,adjective
high-resolution_camera,C1,noun
high-rise,C1,adjective
high-speed,C1,adjective
high-speed_railway,C1,noun
high-tech_facility,C1,noun
high-tech_millionnaire,C1,noun
high-tech_product,C1,noun
high-tech_seismograph,C1,noun
high-traffic_area,C1,noun
high-walled,C1,adjective
highly-trained,C1,adjective
highway_bridge,C1,noun
hinge,C1,noun
hit_out,C1,verb
hitchhiking,C1,noun
hole,C1,verb
holiday,C1,verb
homage,C1,noun
home-cooked,C1,adjective
home_address,C1,noun
home_computer,C1,noun
home_delivery,C1,noun
home_owner,C1,noun
homebuilding,C1,noun
homecoming,C1,noun
hoof,C1,noun
hooligan,C1,noun
hooliganism,C1,noun
hopelessness,C1,noun
horde,C1,noun
horrible-smelling,C1,adjective
horse-cart,C1,noun
horse_cart,C1,noun
horsemeat,C1,noun
horsepower,C1,noun
horsewhip,C1,noun
hospital_blanket,C1,noun
hospital_tray_table,C1,noun
hot-foot,C1,adjective
hotly,C1,adverb
house_paint,C1,noun
household_burglary,C1,noun
housing_authority,C1,noun
housing_crisis,C1,noun
housing_market,C1,noun
housing_problem,C1,noun
housing_workshop,C1,noun
human-computer_interaction,C1,noun
human-induced,C1,adjective
human-like,C1,adjective
humankind,C1,noun
humanoid,C1,adjective
humming,C1,noun
humoured,C1,verb
hunger,C1,verb
hunting_gun,C1,noun
hunting_habit,C1,noun
hurrah,C1,noun
hurry_up,C1,verb
hybrid,C1,noun
hydro,C1,noun
hydro-power,C1,noun
hype,C1,noun
i-waste,C1,noun
i.e.,C1,adverb
ice-bar,C1,noun
ice-cream,C1,noun
ice_factory,C1,noun
ice_sheet,C1,noun
icebox,C1,noun
iconic,C1,adjective
ideal,C1,noun
idealised,C1,adjective
identification_card,C1,noun
idly,C1,adverb
ifpi,C1,noun
ill-equipped,C1,adjective
illustrious,C1,adjective
image_manipulation,C1,noun
immaculately,C1,adverb
immigration_law,C1,noun
immigration_official,C1,noun
immigration_policy,C1,noun
immigration_station,C1,noun
immorality,C1,noun
immunisation,C1,noun
impart,C1,verb
impenetrable,C1,adjective
imperial,C1,adjective
impetus,C1,noun
important-looking,C1,adjective
improvise,C1,verb
impulsively,C1,adverb
in-depth,C1,adjective
in-law,C1,noun
in-store,C1,adjective
inaccessible,C1,adjective
inadvertently,C1,adverb
inaudibly,C1,adverb
inception,C1,noun
indecision,C1,noun
indelible,C1,adjective
indistinguishable,C1,adjective
industrialisation,C1,noun
industrialist,C1,noun
infant_nursery,C1,noun
infantility,C1,noun
infants,C1,noun
inhospitable,C1,adjective
inn-sign,C1,noun
inner-city_crime,C1,noun
innkeeper,C1,noun
input_output_system,C1,noun
insatiable,C1,adjective
insect-like,C1,adjective
insider_crime,C1,noun
inspection_fee,C1,noun
insufferably,C1,adverb
insulation,C1,noun
insultingly,C1,adverb
insurance_business,C1,noun
insurance_card,C1,noun
insurmountable,C1,adjective
interminable,C1,adjective
internet_site,C1,noun
internet_terminology,C1,noun
internet_traffic_pattern,C1,noun
interstellar,C1,adjective
intimate,C1,noun
intimidate,C1,verb
intonation,C1,noun
introspection,C1,noun
introspective,C1,adjective
invasive,C1,adjective
investment_company,C1,noun
inviting,C1,adjective
iq_test,C1,noun
irk,C1,verb
iron_bar,C1,noun
iron_grille,C1,noun
it_professional,C1,noun
jagged,C1,adjective
jail,C1,verb
jam_sandwich,C1,noun
jazz_band,C1,noun
jazz_club,C1,noun
jellyfish,C1,noun
jerk,C1,verb
jigsaw_puzzle,C1,noun
jostling_crowd,C1,noun
joyfully,C1,adverb
joystick,C1,noun
k,C1,noun
keenly,C1,adverb
kerbside,C1,noun
key,C1,verb
kick_off,C1,verb
kid-like,C1,adjective
kilter,C1,noun
kindhearted,C1,adjective
kingly,C1,adjective
kiosk_site,C1,noun
kisser,C1,noun
kitchen_boy,C1,noun
knew,C1,verb
knitting_needle,C1,noun
knot,C1,verb
koala,C1,noun
kola,C1,noun
kwh,C1,noun
labor,C1,noun
laborious,C1,adjective
labour-saving,C1,noun
labour_camp,C1,noun
labour_card,C1,noun
labour_chief,C1,noun
labour_factory,C1,noun
labour_force,C1,noun
labourer,C1,noun
lace,C1,noun
ladylike,C1,adjective
laggard,C1,noun
lagoon,C1,noun
lamp_oil,C1,noun
land_mine,C1,noun
land_surface,C1,noun
landing_platform,C1,noun
landscape_architect,C1,noun
language_class,C1,noun
language_institute,C1,noun
languorous,C1,adjective
large-scale_disaster_site,C1,noun
laser_scanner,C1,noun
last-minute_decision,C1,noun
laughably,C1,adverb
laughed,C1,verb
laundry_basket,C1,noun
law_enforcement_agency,C1,noun
lawnmower,C1,noun
layman,C1,noun
layperson,C1,noun
le,C1,noun
leadership_skill,C1,noun
leading_position,C1,noun
leakage,C1,noun
leaking,C1,noun
learnt,C1,verb
leather_boot,C1,noun
leather_cap,C1,noun
leather_riding_equipment,C1,noun
leather_shoe,C1,noun
leather_wallet,C1,noun
leather_whip,C1,noun
leave_logon_information,C1,noun
left-hand_corner,C1,noun
leg_ache,C1,noun
leisure_time,C1,noun
leitmotif,C1,noun
letter_case,C1,noun
lexicon,C1,noun
liberation_speech,C1,noun
lie_down,C1,verb
life_choice,C1,noun
life_expectancy,C1,noun
life_partner,C1,noun
lifeless-looking,C1,adjective
lifelike,C1,adjective
lifesaver,C1,noun
lifesaving,C1,adjective
lifetime_supply,C1,noun
lift_door,C1,noun
lift_gate,C1,noun
lift_man,C1,noun
lifting_blade,C1,noun
light-brown,C1,adjective
light-haired,C1,adjective
lighting_design,C1,noun
lighting_scheme,C1,noun
liking,C1,verb
line_up,C1,verb
lingua_franca,C1,noun
lion-man,C1,noun
listening,C1,noun
lister,C1,noun
lite,C1,noun
livelihood,C1,noun
living_space,C1,noun
living_standard,C1,noun
lizard,C1,noun
lizard_egg,C1,noun
loan,C1,verb
location_device,C1,noun
lock-up,C1,noun
locker,C1,noun
lodestone,C1,noun
log_off,C1,verb
logorrhea,C1,noun
long,C1,verb
long-distance_camera,C1,noun
long-term_effect,C1,noun
long-term_supporter,C1,noun
long_distance,C1,adjective
longingly,C1,adverb
loose,C1,verb
looting,C1,noun
louse,C1,noun
louse_bite,C1,noun
love_poem,C1,noun
love_potion,C1,noun
loved,C1,verb
loveless,C1,adjective
loveliness,C1,noun
low-class_golfer,C1,noun
low-grade,C1,adjective
low-grade_people,C1,noun
lower-class_building,C1,noun
lumpen,C1,adjective
lurch,C1,verb
luxury_car,C1,noun
luxury_food,C1,noun
luxury_hotel,C1,noun
luxury_item,C1,noun
m.p.h.,C1,noun
m2,C1,noun
ma,C1,noun
machine_hinge,C1,noun
machine_minder,C1,noun
magazine_ad,C1,noun
magazine_journalism,C1,noun
magic_word,C1,noun
mailing_address,C1,noun
mainstream,C1,noun
making,C1,verb
malaria_case,C1,noun
malthusian,C1,adjective
managerial,C1,adjective
maneuver,C1,verb
manhood,C1,noun
manservant,C1,noun
mantra,C1,noun
manufacturing_glass,C1,noun
manufacturing_job,C1,noun
marching,C1,noun
margarita,C1,noun
marginalisation,C1,noun
marginalise,C1,verb
market_area,C1,noun
market_business,C1,noun
market_district,C1,noun
market_luxury,C1,noun
market_price,C1,noun
marketable,C1,adjective
marketing_budget,C1,noun
marketing_campaign,C1,noun
marketing_experience,C1,noun
marketing_method,C1,noun
marketing_program,C1,noun
marketing_wisdom,C1,noun
